periode_data;nama_sungai;nama_lokasi;parameter;satuan;nilai
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;TSS;MG/L;115
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;DO;MG/L;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;BOD;MG/L;1.47
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;COD;MG/L;77.67
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;NO2;MG/L;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;NO3;MG/L;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;NH3;MG/L;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;KLORIN BEBAS;MG/L;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;T-P JUMLAH;-;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;T-P;MG/L;0.58
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;FENOL;?/L;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;MINYAK LEMAK;?/L;0.28
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;DETERGEN;?/L;0.48
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;FECAL COLIFORM;JMLH/100ML;2800000
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;TOTAL COLIFORM;JMLH/100ML;6300000
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;SIANIDA;MG/L;-
201510;SUNGAI CILIWUNG;JL.GUDANG PLN/KEBON MELATI;H2S;MG/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DERAJAT LINTANG;-;6
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT MENIT LINTANG;-;7
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DETIK LINTANG;-;0.04
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DERAJAT BUJUR TIMUR;-;106
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT MENIT BUJUR TIMUR;-;46
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KOORDINAT DETIK BUJUR TIMUR;-;23.03
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;WAKTU SAMPLING;-;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;TEMPERATUR;CELCIUS;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;RESIDU TERLARUT;MG/L;1690
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;RESIDU TERSUSPENSI;MG/L;60
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;PH;-;7.4
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;DHL;MG/L;3220
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;TDS;MG/L;1690
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;TSS;MG/L;60
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;DO;MG/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;BOD;MG/L;1.4
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;COD;MG/L;77.67
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;NO2;MG/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;NO3;MG/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;NH3;MG/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;KLORIN BEBAS;MG/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;T-P JUMLAH;-;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;T-P;MG/L;0.16
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;FENOL;?/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;MINYAK LEMAK;?/L;0.41
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;DETERGEN;?/L;0.45
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;FECAL COLIFORM;JMLH/100ML;250
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;TOTAL COLIFORM;JMLH/100ML;620
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;SIANIDA;MG/L;-
201510;SUNGAI CILIWUNG;JEMB. PANTAI INDAH KAPUK/MUARA ANGKE;H2S;MG/L;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;WAKTU SAMPLING;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;TEMPERATUR;CELCIUS;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;RESIDU TERLARUT;MG/L;117
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;RESIDU TERSUSPENSI;MG/L;13
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;PH;-;7.6
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;DHL;MG/L;220
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;TDS;MG/L;117
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;TSS;MG/L;13
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;DO;MG/L;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;BOD;MG/L;3.66
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;COD;MG/L;15.53
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;NO2;MG/L;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;NO3;MG/L;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;NH3;MG/L;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;KLORIN BEBAS;MG/L;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;T-P JUMLAH;-;-
201510;SUNGAI CILIWUNG;JL.KOMP ZENI/SRENGSENG SAWAH;T-P;MG/L;0.17
201510;SUNGAI CILIWUNG;JL.AURI TAMAN BUNGA/CIBUBUR;SIANIDA;MG/L;-
201510;SUNGAI CILIWUNG;JL.AURI TAMAN BUNGA/CIBUBUR;H2S;MG/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;WAKTU SAMPLING;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;TEMPERATUR;CELCIUS;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;RESIDU TERLARUT;MG/L;600
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;RESIDU TERSUSPENSI;MG/L;80
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;PH;-;7.4
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;DHL;MG/L;1123
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;TDS;MG/L;600
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;TSS;MG/L;80
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;DO;MG/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;BOD;MG/L;0
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;COD;MG/L;15.69
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;NO2;MG/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;NO3;MG/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;NH3;MG/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;KLORIN BEBAS;MG/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;T-P JUMLAH;-;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;T-P;MG/L;1.78
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;FENOL;?/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;MINYAK LEMAK;?/L;0.6
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;DETERGEN;?/L;0.13
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;FECAL COLIFORM;JMLH/100ML;1600000
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;TOTAL COLIFORM;JMLH/100ML;46000000
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;SIANIDA;MG/L;-
201510;SUNGAI CILIWUNG;JL. PONDOK GEDE TOL TMII/KRAMAT JATI;H2S;MG/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;BOD;MG/L;0.89
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;COD;MG/L;108.74
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;NO2;MG/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;NO3;MG/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;NH3;MG/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;KLORIN BEBAS;MG/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;T-P JUMLAH;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;T-P;MG/L;0.71
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;FENOL;?/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;MINYAK LEMAK;?/L;0.41
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;DETERGEN;?/L;0.62
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;FECAL COLIFORM;JMLH/100ML;20000000
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;TOTAL COLIFORM;JMLH/100ML;37000000
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;SIANIDA;MG/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;H2S;MG/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;WAKTU SAMPLING;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;TEMPERATUR;CELCIUS;-
201510;SUNGAI CIPINANG;PONDOK RANGON;RESIDU TERLARUT;MG/L;395
201510;SUNGAI CIPINANG;PONDOK RANGON;RESIDU TERSUSPENSI;MG/L;74
201510;SUNGAI CIPINANG;PONDOK RANGON;PH;-;7.1
201510;SUNGAI CIPINANG;PONDOK RANGON;DHL;MG/L;747
201510;SUNGAI CIPINANG;PONDOK RANGON;TDS;MG/L;395
201510;SUNGAI CIPINANG;PONDOK RANGON;TSS;MG/L;74
201510;SUNGAI CIPINANG;PONDOK RANGON;DO;MG/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;BOD;MG/L;0.47
201510;SUNGAI CIPINANG;PONDOK RANGON;COD;MG/L;155.34
201510;SUNGAI CIPINANG;PONDOK RANGON;NO2;MG/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;NO3;MG/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;NH3;MG/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;KLORIN BEBAS;MG/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;T-P JUMLAH;-;-
201510;SUNGAI CIPINANG;PONDOK RANGON;T-P;MG/L;0.66
201510;SUNGAI CIPINANG;PONDOK RANGON;FENOL;?/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;MINYAK LEMAK;?/L;0.24
201510;SUNGAI CIPINANG;PONDOK RANGON;DETERGEN;?/L;1.09
201510;SUNGAI CIPINANG;PONDOK RANGON;FECAL COLIFORM;JMLH/100ML;300
201510;SUNGAI CIPINANG;PONDOK RANGON;TOTAL COLIFORM;JMLH/100ML;700
201510;SUNGAI CIPINANG;PONDOK RANGON;SIANIDA;MG/L;-
201510;SUNGAI CIPINANG;PONDOK RANGON;H2S;MG/L;-
201510;SUNGAI ANGKE;JL.HANKAM LUBANG BUAYA;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI ANGKE;JL.HANKAM LUBANG BUAYA;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI ANGKE;JL.HANKAM LUBANG BUAYA;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI ANGKE;JL.HANKAM LUBANG BUAYA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI ANGKE;JL.HANKAM LUBANG BUAYA;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI ANGKE;JL.HANKAM LUBANG BUAYA;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;WAKTU SAMPLING;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;TEMPERATUR;CELCIUS;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;RESIDU TERLARUT;MG/L;440
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;RESIDU TERSUSPENSI;MG/L;13
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;PH;-;7.5
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;DHL;MG/L;814
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;TDS;MG/L;440
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;TSS;MG/L;13
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;DO;MG/L;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;BOD;MG/L;0.6
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;COD;MG/L;62.75
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;NO2;MG/L;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;NO3;MG/L;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;NH3;MG/L;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;KLORIN BEBAS;MG/L;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;T-P JUMLAH;-;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;T-P;MG/L;0.92
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;FENOL;?/L;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;MINYAK LEMAK;?/L;0.44
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;DETERGEN;?/L;1.05
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;FECAL COLIFORM;JMLH/100ML;270
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;TOTAL COLIFORM;JMLH/100ML;660
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;SIANIDA;MG/L;-
201510;SUNGAI CIPINANG;JL.RAYA BOGOR/KOMSEKO;H2S;MG/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;WAKTU SAMPLING;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;TEMPERATUR;CELCIUS;-
201510;SUNGAI CIPINANG;JL.DUKUH;RESIDU TERLARUT;MG/L;593
201510;SUNGAI CIPINANG;JL.DUKUH;RESIDU TERSUSPENSI;MG/L;88
201510;SUNGAI CIPINANG;JL.DUKUH;PH;-;7.1
201510;SUNGAI CIPINANG;JL.DUKUH;DHL;MG/L;1109
201510;SUNGAI CIPINANG;JL.DUKUH;TDS;MG/L;593
201510;SUNGAI CIPINANG;JL.DUKUH;TSS;MG/L;88
201510;SUNGAI CIPINANG;JL.DUKUH;DO;MG/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;BOD;MG/L;0.01
201510;SUNGAI CIPINANG;JL.DUKUH;COD;MG/L;329.41
201510;SUNGAI CIPINANG;JL.DUKUH;NO2;MG/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;NO3;MG/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;NH3;MG/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;KLORIN BEBAS;MG/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;T-P JUMLAH;-;-
201510;SUNGAI CIPINANG;JL.DUKUH;T-P;MG/L;1.78
201510;SUNGAI CIPINANG;JL.DUKUH;FENOL;?/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;MINYAK LEMAK;?/L;0.4
201510;SUNGAI CIPINANG;JL.DUKUH;DETERGEN;?/L;1.21
201510;SUNGAI CIPINANG;JL.DUKUH;FECAL COLIFORM;JMLH/100ML;16000000
201510;SUNGAI CIPINANG;JL.DUKUH;TOTAL COLIFORM;JMLH/100ML;53000000
201510;SUNGAI CIPINANG;JL.DUKUH;SIANIDA;MG/L;-
201510;SUNGAI CIPINANG;JL.DUKUH;H2S;MG/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;WAKTU SAMPLING;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;TEMPERATUR;CELCIUS;-
201510;SUNGAI CIPINANG;JL.CIRACAS;RESIDU TERLARUT;MG/L;393
201510;SUNGAI CIPINANG;JL.CIRACAS;RESIDU TERSUSPENSI;MG/L;119
201510;SUNGAI CIPINANG;JL.CIRACAS;PH;-;7.2
201510;SUNGAI CIPINANG;JL.CIRACAS;DHL;MG/L;742
201510;SUNGAI CIPINANG;JL.CIRACAS;TDS;MG/L;393
201510;SUNGAI CIPINANG;JL.CIRACAS;TSS;MG/L;119
201510;SUNGAI CIPINANG;JL.CIRACAS;DO;MG/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;BOD;MG/L;0
201510;SUNGAI CIPINANG;JL.CIRACAS;COD;MG/L;203.92
201510;SUNGAI CIPINANG;JL.CIRACAS;NO2;MG/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;NO3;MG/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;NH3;MG/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;KLORIN BEBAS;MG/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;T-P JUMLAH;-;-
201510;SUNGAI CIPINANG;JL.CIRACAS;T-P;MG/L;1.54
201510;SUNGAI CIPINANG;JL.CIRACAS;FENOL;?/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;MINYAK LEMAK;?/L;0.78
201510;SUNGAI CIPINANG;JL.CIRACAS;DETERGEN;?/L;0.9
201510;SUNGAI CIPINANG;JL.CIRACAS;FECAL COLIFORM;JMLH/100ML;17000000
201510;SUNGAI CIPINANG;JL.CIRACAS;TOTAL COLIFORM;JMLH/100ML;52000000
201510;SUNGAI CIPINANG;JL.CIRACAS;SIANIDA;MG/L;-
201510;SUNGAI CIPINANG;JL.CIRACAS;H2S;MG/L;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;KOORDINAT DERAJAT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;KOORDINAT MENIT LINTANG;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;KOORDINAT DETIK LINTANG;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;KOORDINAT DERAJAT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;KOORDINAT MENIT BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;KOORDINAT DETIK BUJUR TIMUR;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;WAKTU SAMPLING;-;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;TEMPERATUR;CELCIUS;-
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;RESIDU TERLARUT;MG/L;484
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;RESIDU TERSUSPENSI;MG/L;66
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;PH;-;7.8
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;DHL;MG/L;908
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;TDS;MG/L;484
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;TSS;MG/L;66
201510;SUNGAI CIPINANG;JL.HALIM PERDANA KUSUMA;DO;MG/L;-
201509;BANJIR KANAL TIMUR;JL. BINTARA;DETERGEN;?/L;0.26
201509;BANJIR KANAL TIMUR;JL. BINTARA;FECAL COLIFORM;JMLH/100ML;230
201509;BANJIR KANAL TIMUR;JL. BINTARA;TOTAL COLIFORM;JMLH/100ML;1380000
201509;BANJIR KANAL TIMUR;JL. BINTARA;SIANIDA;MG/L;-
201509;BANJIR KANAL TIMUR;JL. BINTARA;H2S;MG/L;-
201510;SUNGAI CILIWUNG;KELAPA DUA/SRENGSENG SAWAH;KOORDINAT DERAJAT LINTANG;-;6
201510;SUNGAI CILIWUNG;KELAPA DUA/SRENGSENG SAWAH;KOORDINAT MENIT LINTANG;-;20
201510;SUNGAI CILIWUNG;KELAPA DUA/SRENGSENG SAWAH;KOORDINAT DETIK LINTANG;-;56.2
201510;SUNGAI CILIWUNG;KELAPA DUA/SRENGSENG SAWAH;KOORDINAT DERAJAT BUJUR TIMUR;-;106
201510;SUNGAI CILIWUNG;KELAPA DUA/SRENGSENG SAWAH;KOORDINAT MENIT BUJUR TIMUR;-;50
