tanggal,stasiun,populasi,days_since_pop_update
2010-06-06,DKI4,2687027,156
2010-06-06,DKI5,2278825,156
2010-06-07,DKI1,898883,157
2010-06-07,DKI2,1645312,157
2010-06-07,DKI3,2057080,157
2010-06-07,DKI4,2687027,157
2010-06-07,DKI5,2278825,157
2010-06-08,DKI1,898883,158
2010-06-08,DKI2,1645312,158
2010-06-08,DKI3,2057080,158
2010-06-08,DKI4,2687027,158
2010-06-08,DKI5,2278825,158
2010-06-09,DKI1,898883,159
2010-06-09,DKI2,1645312,159
2010-06-09,DKI3,2057080,159
2010-06-09,DKI4,2687027,159
2010-06-09,DKI5,2278825,159
2010-06-10,DKI1,898883,160
2010-06-10,DKI2,1645312,160
2010-06-10,DKI3,2057080,160
2010-06-10,DKI4,2687027,160
2010-06-10,DKI5,2278825,160
2010-06-11,DKI1,898883,161
2010-06-11,DKI2,1645312,161
2010-06-11,DKI3,2057080,161
2010-06-11,DKI4,2687027,161
2010-06-11,DKI5,2278825,161
2010-06-12,DKI1,898883,162
2010-06-12,DKI2,1645312,162
2010-06-12,DKI3,2057080,162
2010-06-12,DKI4,2687027,162
2010-06-12,DKI5,2278825,162
2010-06-13,DKI1,898883,163
2010-06-13,DKI2,1645312,163
2010-06-13,DKI3,2057080,163
2010-06-13,DKI4,2687027,163
2010-06-13,DKI5,2278825,163
2010-06-14,DKI1,898883,164
2010-06-14,DKI2,1645312,164
2010-06-14,DKI3,2057080,164
2010-06-14,DKI4,2687027,164
2010-06-14,DKI5,2278825,164
2010-06-15,DKI1,898883,165
2010-06-15,DKI2,1645312,165
2010-06-15,DKI3,2057080,165
2010-06-15,DKI4,2687027,165
2010-06-15,DKI5,2278825,165
2010-06-16,DKI1,898883,166
2010-06-16,DKI2,1645312,166
2010-06-16,DKI3,2057080,166
2010-06-16,DKI4,2687027,166
2010-06-16,DKI5,2278825,166
2010-06-17,DKI1,898883,167
2010-06-17,DKI2,1645312,167
2010-06-17,DKI3,2057080,167
2010-06-17,DKI4,2687027,167
2010-06-17,DKI5,2278825,167
2010-06-18,DKI1,898883,168
2010-06-18,DKI2,1645312,168
2010-06-18,DKI3,2057080,168
2010-06-18,DKI4,2687027,168
2010-06-18,DKI5,2278825,168
2010-06-19,DKI1,898883,169
2010-06-19,DKI2,1645312,169
2010-06-19,DKI3,2057080,169
2010-06-19,DKI4,2687027,169
2010-06-19,DKI5,2278825,169
2010-06-20,DKI1,898883,170
2010-06-20,DKI2,1645312,170
2010-06-20,DKI3,2057080,170
2010-06-20,DKI4,2687027,170
2010-06-20,DKI5,2278825,170
2010-06-21,DKI1,898883,171
2010-06-21,DKI2,1645312,171
2010-06-21,DKI3,2057080,171
2010-06-21,DKI4,2687027,171
2010-06-21,DKI5,2278825,171
2010-06-22,DKI1,898883,172
2010-06-22,DKI2,1645312,172
2010-06-22,DKI3,2057080,172
2010-06-22,DKI4,2687027,172
2010-06-22,DKI5,2278825,172
2010-06-23,DKI1,898883,173
2010-06-23,DKI2,1645312,173
2010-06-23,DKI3,2057080,173
2010-06-23,DKI4,2687027,173
2010-06-23,DKI5,2278825,173
2010-06-24,DKI1,898883,174
2010-06-24,DKI2,1645312,174
2010-06-24,DKI3,2057080,174
2010-06-24,DKI4,2687027,174
2010-06-24,DKI5,2278825,174
2010-06-25,DKI1,898883,175
2010-06-25,DKI2,1645312,175
2010-06-25,DKI3,2057080,175
2010-06-25,DKI4,2687027,175
2010-06-25,DKI5,2278825,175
2010-06-26,DKI1,898883,176
2010-06-26,DKI2,1645312,176
2010-06-26,DKI3,2057080,176
2010-06-26,DKI4,2687027,176
2010-06-26,DKI5,2278825,176
2010-06-27,DKI1,898883,177
2010-06-27,DKI2,1645312,177
2010-06-27,DKI3,2057080,177
2010-06-27,DKI4,2687027,177
2010-06-27,DKI5,2278825,177
2010-06-28,DKI1,898883,178
2010-06-28,DKI2,1645312,178
2010-06-28,DKI3,2057080,178
2010-06-28,DKI4,2687027,178
2010-06-28,DKI5,2278825,178
2010-06-29,DKI1,898883,179
2010-06-29,DKI2,1645312,179
2010-06-29,DKI3,2057080,179
2010-06-29,DKI4,2687027,179
2010-06-29,DKI5,2278825,179
2010-06-30,DKI1,898883,180
2010-06-30,DKI2,1645312,180
2010-06-30,DKI3,2057080,180
2010-06-30,DKI4,2687027,180
2010-06-30,DKI5,2278825,180
2010-07-01,DKI1,898883,181
2010-07-01,DKI2,1645312,181
2010-07-01,DKI3,2057080,181
2010-07-01,DKI4,2687027,181
2010-07-01,DKI5,2278825,181
2010-07-02,DKI1,898883,182
2010-07-02,DKI2,1645312,182
2010-07-02,DKI3,2057080,182
2010-07-02,DKI4,2687027,182
2010-07-02,DKI5,2278825,182
2010-07-03,DKI1,898883,183
2010-07-03,DKI2,1645312,183
2010-07-03,DKI3,2057080,183
2010-07-03,DKI4,2687027,183
2010-07-03,DKI5,2278825,183
2010-07-04,DKI1,898883,184
2010-07-04,DKI2,1645312,184
2010-07-04,DKI3,2057080,184
2010-07-04,DKI4,2687027,184
2010-07-04,DKI5,2278825,184
2010-07-05,DKI1,898883,185
2010-07-05,DKI2,1645312,185
2010-07-05,DKI3,2057080,185
2010-07-05,DKI4,2687027,185
2010-07-05,DKI5,2278825,185
2010-07-06,DKI1,898883,186
2010-07-06,DKI2,1645312,186
2010-07-06,DKI3,2057080,186
2010-07-06,DKI4,2687027,186
2010-07-06,DKI5,2278825,186
2010-07-07,DKI1,898883,187
2010-07-07,DKI2,1645312,187
2010-07-07,DKI3,2057080,187
2010-07-07,DKI4,2687027,187
2010-07-07,DKI5,2278825,187
2010-07-08,DKI1,898883,188
2010-07-08,DKI2,1645312,188
2010-07-08,DKI3,2057080,188
2010-07-08,DKI4,2687027,188
2010-07-08,DKI5,2278825,188
2010-07-09,DKI1,898883,189
2010-07-09,DKI2,1645312,189
2010-07-09,DKI3,2057080,189
2010-07-09,DKI4,2687027,189
2010-07-09,DKI5,2278825,189
2010-07-10,DKI1,898883,190
2010-07-10,DKI2,1645312,190
2010-07-10,DKI3,2057080,190
2010-07-10,DKI4,2687027,190
2010-07-10,DKI5,2278825,190
2010-07-11,DKI1,898883,191
2010-07-11,DKI2,1645312,191
2010-07-11,DKI3,2057080,191
2010-07-11,DKI4,2687027,191
2010-07-11,DKI5,2278825,191
2010-07-12,DKI1,898883,192
2010-07-12,DKI2,1645312,192
2010-07-12,DKI3,2057080,192
2010-07-12,DKI4,2687027,192
2010-07-12,DKI5,2278825,192
2010-07-13,DKI1,898883,193
2010-07-13,DKI2,1645312,193
2010-07-13,DKI3,2057080,193
2010-07-13,DKI4,2687027,193
2010-07-13,DKI5,2278825,193
2010-07-14,DKI1,898883,194
2010-07-14,DKI2,1645312,194
2010-07-14,DKI3,2057080,194
2010-07-14,DKI4,2687027,194
2010-07-14,DKI5,2278825,194
2010-07-15,DKI1,898883,195
2010-07-15,DKI2,1645312,195
2010-07-15,DKI3,2057080,195
2010-07-15,DKI4,2687027,195
2010-07-15,DKI5,2278825,195
2010-07-16,DKI1,898883,196
2010-07-16,DKI2,1645312,196
2010-07-16,DKI3,2057080,196
2010-07-16,DKI4,2687027,196
2010-07-16,DKI5,2278825,196
2010-07-17,DKI1,898883,197
2010-07-17,DKI2,1645312,197
2010-07-17,DKI3,2057080,197
2010-07-17,DKI4,2687027,197
2010-07-17,DKI5,2278825,197
2010-07-18,DKI1,898883,198
2010-07-18,DKI2,1645312,198
2010-07-18,DKI3,2057080,198
2010-07-18,DKI4,2687027,198
2010-07-18,DKI5,2278825,198
2010-07-19,DKI1,898883,199
2010-07-19,DKI2,1645312,199
2010-07-19,DKI3,2057080,199
2010-07-19,DKI4,2687027,199
2010-07-19,DKI5,2278825,199
2010-07-20,DKI1,898883,200
2010-07-20,DKI2,1645312,200
2010-07-20,DKI3,2057080,200
2010-07-20,DKI4,2687027,200
2010-07-20,DKI5,2278825,200
2010-07-21,DKI1,898883,201
2010-07-21,DKI2,1645312,201
2010-07-21,DKI3,2057080,201
2010-07-21,DKI4,2687027,201
2010-07-21,DKI5,2278825,201
2010-07-22,DKI1,898883,202
2010-07-22,DKI2,1645312,202
2010-07-22,DKI3,2057080,202
2010-07-22,DKI4,2687027,202
2010-07-22,DKI5,2278825,202
2010-07-23,DKI1,898883,203
2010-07-23,DKI2,1645312,203
2010-07-23,DKI3,2057080,203
2010-07-23,DKI4,2687027,203
2010-07-23,DKI5,2278825,203
2010-07-24,DKI1,898883,204
2010-07-24,DKI2,1645312,204
2010-07-24,DKI3,2057080,204
2010-07-24,DKI4,2687027,204
2010-07-24,DKI5,2278825,204
2010-07-25,DKI1,898883,205
2010-07-25,DKI2,1645312,205
2010-07-25,DKI3,2057080,205
2010-07-25,DKI4,2687027,205
2010-07-25,DKI5,2278825,205
2010-07-26,DKI1,898883,206
2010-07-26,DKI2,1645312,206
2010-07-26,DKI3,2057080,206
2010-07-26,DKI4,2687027,206
2010-07-26,DKI5,2278825,206
2010-07-27,DKI1,898883,207
2010-07-27,DKI2,1645312,207
2010-07-27,DKI3,2057080,207
2010-07-27,DKI4,2687027,207
2010-07-27,DKI5,2278825,207
2010-07-28,DKI1,898883,208
2010-07-28,DKI2,1645312,208
2010-07-28,DKI3,2057080,208
2010-07-28,DKI4,2687027,208
2010-07-28,DKI5,2278825,208
2010-07-29,DKI1,898883,209
2010-07-29,DKI2,1645312,209
2010-07-29,DKI3,2057080,209
2010-07-29,DKI4,2687027,209
2010-07-29,DKI5,2278825,209
2010-07-30,DKI1,898883,210
2010-07-30,DKI2,1645312,210
2010-07-30,DKI3,2057080,210
2010-07-30,DKI4,2687027,210
2010-07-30,DKI5,2278825,210
2010-07-31,DKI1,898883,211
2010-07-31,DKI2,1645312,211
2010-07-31,DKI3,2057080,211
2010-07-31,DKI4,2687027,211
2010-07-31,DKI5,2278825,211
2010-08-01,DKI1,898883,212
2010-08-01,DKI2,1645312,212
2010-08-01,DKI3,2057080,212
2010-08-01,DKI4,2687027,212
2010-08-01,DKI5,2278825,212
2010-08-02,DKI1,898883,213
2010-08-02,DKI2,1645312,213
2010-08-02,DKI3,2057080,213
2010-08-02,DKI4,2687027,213
2010-08-02,DKI5,2278825,213
2010-08-03,DKI1,898883,214
2010-08-03,DKI2,1645312,214
2010-08-03,DKI3,2057080,214
2010-08-03,DKI4,2687027,214
2010-08-03,DKI5,2278825,214
2010-08-04,DKI1,898883,215
2010-08-04,DKI2,1645312,215
2010-08-04,DKI3,2057080,215
2010-08-04,DKI4,2687027,215
2010-08-04,DKI5,2278825,215
2010-08-05,DKI1,898883,216
2010-08-05,DKI2,1645312,216
2010-08-05,DKI3,2057080,216
2010-08-05,DKI4,2687027,216
2010-08-05,DKI5,2278825,216
2010-08-06,DKI1,898883,217
2010-08-06,DKI2,1645312,217
2010-08-06,DKI3,2057080,217
2010-08-06,DKI4,2687027,217
2010-08-06,DKI5,2278825,217
2010-08-07,DKI1,898883,218
2010-08-07,DKI2,1645312,218
2010-08-07,DKI3,2057080,218
2010-08-07,DKI4,2687027,218
2010-08-07,DKI5,2278825,218
2010-08-08,DKI1,898883,219
2010-08-08,DKI2,1645312,219
2010-08-08,DKI3,2057080,219
2010-08-08,DKI4,2687027,219
2010-08-08,DKI5,2278825,219
2010-08-09,DKI1,898883,220
2010-08-09,DKI2,1645312,220
2010-08-09,DKI3,2057080,220
2010-08-09,DKI4,2687027,220
2010-08-09,DKI5,2278825,220
2010-08-10,DKI1,898883,221
2010-08-10,DKI2,1645312,221
2010-08-10,DKI3,2057080,221
2010-08-10,DKI4,2687027,221
2010-08-10,DKI5,2278825,221
2010-08-11,DKI1,898883,222
2010-08-11,DKI2,1645312,222
2010-08-11,DKI3,2057080,222
2010-08-11,DKI4,2687027,222
2010-08-11,DKI5,2278825,222
2010-08-12,DKI1,898883,223
2010-08-12,DKI2,1645312,223
2010-08-12,DKI3,2057080,223
2010-08-12,DKI4,2687027,223
2010-08-12,DKI5,2278825,223
2010-08-13,DKI1,898883,224
2010-08-13,DKI2,1645312,224
2010-08-13,DKI3,2057080,224
2010-08-13,DKI4,2687027,224
2010-08-13,DKI5,2278825,224
2010-08-14,DKI1,898883,225
2010-08-14,DKI2,1645312,225
2010-08-14,DKI3,2057080,225
2010-08-14,DKI4,2687027,225
2010-08-14,DKI5,2278825,225
2010-08-15,DKI1,898883,226
2010-08-15,DKI2,1645312,226
2010-08-15,DKI3,2057080,226
2010-08-15,DKI4,2687027,226
2010-08-15,DKI5,2278825,226
2010-08-16,DKI1,898883,227
2010-08-16,DKI2,1645312,227
2010-08-16,DKI3,2057080,227
2010-08-16,DKI4,2687027,227
2010-08-16,DKI5,2278825,227
2010-08-17,DKI1,898883,228
2010-08-17,DKI2,1645312,228
2010-08-17,DKI3,2057080,228
2010-08-17,DKI4,2687027,228
2010-08-17,DKI5,2278825,228
2010-08-18,DKI1,898883,229
2010-08-18,DKI2,1645312,229
2010-08-18,DKI3,2057080,229
2010-08-18,DKI4,2687027,229
2010-08-18,DKI5,2278825,229
2010-08-19,DKI1,898883,230
2010-08-19,DKI2,1645312,230
2010-08-19,DKI3,2057080,230
2010-08-19,DKI4,2687027,230
2010-08-19,DKI5,2278825,230
2010-08-20,DKI1,898883,231
2010-08-20,DKI2,1645312,231
2010-08-20,DKI3,2057080,231
2010-08-20,DKI4,2687027,231
2010-08-20,DKI5,2278825,231
2010-08-21,DKI1,898883,232
2010-08-21,DKI2,1645312,232
2010-08-21,DKI3,2057080,232
2010-08-21,DKI4,2687027,232
2010-08-21,DKI5,2278825,232
2010-08-22,DKI1,898883,233
2010-08-22,DKI2,1645312,233
2010-08-22,DKI3,2057080,233
2010-08-22,DKI4,2687027,233
2010-08-22,DKI5,2278825,233
2010-08-23,DKI1,898883,234
2010-08-23,DKI2,1645312,234
2010-08-23,DKI3,2057080,234
2010-08-23,DKI4,2687027,234
2010-08-23,DKI5,2278825,234
2010-08-24,DKI1,898883,235
2010-08-24,DKI2,1645312,235
2010-08-24,DKI3,2057080,235
2010-08-24,DKI4,2687027,235
2010-08-24,DKI5,2278825,235
2010-08-25,DKI1,898883,236
2010-08-25,DKI2,1645312,236
2010-08-25,DKI3,2057080,236
2010-08-25,DKI4,2687027,236
2010-08-25,DKI5,2278825,236
2010-08-26,DKI1,898883,237
2010-08-26,DKI2,1645312,237
2010-08-26,DKI3,2057080,237
2010-08-26,DKI4,2687027,237
2010-08-26,DKI5,2278825,237
2010-08-27,DKI1,898883,238
2010-08-27,DKI2,1645312,238
2010-08-27,DKI3,2057080,238
2010-08-27,DKI4,2687027,238
2010-08-27,DKI5,2278825,238
2010-08-28,DKI1,898883,239
2010-08-28,DKI2,1645312,239
2010-08-28,DKI3,2057080,239
2010-08-28,DKI4,2687027,239
2010-08-28,DKI5,2278825,239
2010-08-29,DKI1,898883,240
2010-08-29,DKI2,1645312,240
2010-08-29,DKI3,2057080,240
2010-08-29,DKI4,2687027,240
2010-08-29,DKI5,2278825,240
2010-08-30,DKI1,898883,241
2010-08-30,DKI2,1645312,241
2010-08-30,DKI3,2057080,241
2010-08-30,DKI4,2687027,241
2010-08-30,DKI5,2278825,241
2010-08-31,DKI1,898883,242
2010-08-31,DKI2,1645312,242
2010-08-31,DKI3,2057080,242
2010-08-31,DKI4,2687027,242
2010-08-31,DKI5,2278825,242
2010-09-01,DKI1,898883,243
2010-09-01,DKI2,1645312,243
2010-09-01,DKI3,2057080,243
2010-09-01,DKI4,2687027,243
2010-09-01,DKI5,2278825,243
2010-09-02,DKI1,898883,244
2010-09-02,DKI2,1645312,244
2010-09-02,DKI3,2057080,244
2010-09-02,DKI4,2687027,244
2010-09-02,DKI5,2278825,244
2010-09-03,DKI1,898883,245
2010-09-03,DKI2,1645312,245
2010-09-03,DKI3,2057080,245
2010-09-03,DKI4,2687027,245
2010-09-03,DKI5,2278825,245
2010-09-04,DKI1,898883,246
2010-09-04,DKI2,1645312,246
2010-09-04,DKI3,2057080,246
2010-09-04,DKI4,2687027,246
2010-09-04,DKI5,2278825,246
2010-09-05,DKI1,898883,247
2010-09-05,DKI2,1645312,247
2010-09-05,DKI3,2057080,247
2010-09-05,DKI4,2687027,247
2010-09-05,DKI5,2278825,247
2010-09-06,DKI1,898883,248
2010-09-06,DKI2,1645312,248
2010-09-06,DKI3,2057080,248
2010-09-06,DKI4,2687027,248
2010-09-06,DKI5,2278825,248
2010-09-07,DKI1,898883,249
2010-09-07,DKI2,1645312,249
2010-09-07,DKI3,2057080,249
2010-09-07,DKI4,2687027,249
2010-09-07,DKI5,2278825,249
2010-09-08,DKI1,898883,250
2010-09-08,DKI2,1645312,250
2010-09-08,DKI3,2057080,250
2010-09-08,DKI4,2687027,250
2010-09-08,DKI5,2278825,250
2010-09-09,DKI1,898883,251
2010-09-09,DKI2,1645312,251
2010-09-09,DKI3,2057080,251
2010-09-09,DKI4,2687027,251
2010-09-09,DKI5,2278825,251
2010-09-10,DKI1,898883,252
2010-09-10,DKI2,1645312,252
2010-09-10,DKI3,2057080,252
2010-09-10,DKI4,2687027,252
2010-09-10,DKI5,2278825,252
2010-09-11,DKI1,898883,253
2010-09-11,DKI2,1645312,253
2010-09-11,DKI3,2057080,253
2010-09-11,DKI4,2687027,253
2010-09-11,DKI5,2278825,253
2010-09-12,DKI1,898883,254
2010-09-12,DKI2,1645312,254
2010-09-12,DKI3,2057080,254
2010-09-12,DKI4,2687027,254
2010-09-12,DKI5,2278825,254
2010-09-13,DKI1,898883,255
2010-09-13,DKI2,1645312,255
2010-09-13,DKI3,2057080,255
2010-09-13,DKI4,2687027,255
2010-09-13,DKI5,2278825,255
2010-09-14,DKI1,898883,256
2010-09-14,DKI2,1645312,256
2010-09-14,DKI3,2057080,256
2010-09-14,DKI4,2687027,256
2010-09-14,DKI5,2278825,256
2010-09-15,DKI1,898883,257
2010-09-15,DKI2,1645312,257
2010-09-15,DKI3,2057080,257
2010-09-15,DKI4,2687027,257
2010-09-15,DKI5,2278825,257
2010-09-16,DKI1,898883,258
2010-09-16,DKI2,1645312,258
2010-09-16,DKI3,2057080,258
2010-09-16,DKI4,2687027,258
2010-09-16,DKI5,2278825,258
2010-09-17,DKI1,898883,259
2010-09-17,DKI2,1645312,259
2010-09-17,DKI3,2057080,259
2010-09-17,DKI4,2687027,259
2010-09-17,DKI5,2278825,259
2010-09-18,DKI1,898883,260
2010-09-18,DKI2,1645312,260
2010-09-18,DKI3,2057080,260
2010-09-18,DKI4,2687027,260
2010-09-18,DKI5,2278825,260
2010-09-19,DKI1,898883,261
2010-09-19,DKI2,1645312,261
2010-09-19,DKI3,2057080,261
2010-09-19,DKI4,2687027,261
2010-09-19,DKI5,2278825,261
2010-09-20,DKI1,898883,262
2010-09-20,DKI2,1645312,262
2010-09-20,DKI3,2057080,262
2010-09-20,DKI4,2687027,262
2010-09-20,DKI5,2278825,262
2010-09-21,DKI1,898883,263
2010-09-21,DKI2,1645312,263
2010-09-21,DKI3,2057080,263
2010-09-21,DKI4,2687027,263
2010-09-21,DKI5,2278825,263
2010-09-22,DKI1,898883,264
2010-09-22,DKI2,1645312,264
2010-09-22,DKI3,2057080,264
2010-09-22,DKI4,2687027,264
2010-09-22,DKI5,2278825,264
2010-09-23,DKI1,898883,265
2010-09-23,DKI2,1645312,265
2010-09-23,DKI3,2057080,265
2010-09-23,DKI4,2687027,265
2010-09-23,DKI5,2278825,265
2010-09-24,DKI1,898883,266
2010-09-24,DKI2,1645312,266
2010-09-24,DKI3,2057080,266
2010-09-24,DKI4,2687027,266
2010-09-24,DKI5,2278825,266
2010-09-25,DKI1,898883,267
2010-09-25,DKI2,1645312,267
2010-09-25,DKI3,2057080,267
2010-09-25,DKI4,2687027,267
2010-09-25,DKI5,2278825,267
2010-09-26,DKI1,898883,268
2010-09-26,DKI2,1645312,268
2010-09-26,DKI3,2057080,268
2010-09-26,DKI4,2687027,268
2010-09-26,DKI5,2278825,268
2010-09-27,DKI1,898883,269
2010-09-27,DKI2,1645312,269
2010-09-27,DKI3,2057080,269
2010-09-27,DKI4,2687027,269
2010-09-27,DKI5,2278825,269
2010-09-28,DKI1,898883,270
2010-09-28,DKI2,1645312,270
2010-09-28,DKI3,2057080,270
2010-09-28,DKI4,2687027,270
2010-09-28,DKI5,2278825,270
2010-09-29,DKI1,898883,271
2010-09-29,DKI2,1645312,271
2010-09-29,DKI3,2057080,271
2010-09-29,DKI4,2687027,271
2010-09-29,DKI5,2278825,271
2010-09-30,DKI1,898883,272
2010-09-30,DKI2,1645312,272
2010-09-30,DKI3,2057080,272
2010-09-30,DKI4,2687027,272
2010-09-30,DKI5,2278825,272
2010-10-01,DKI1,898883,273
2010-10-01,DKI2,1645312,273
2010-10-01,DKI3,2057080,273
2010-10-01,DKI4,2687027,273
2010-10-01,DKI5,2278825,273
2010-10-02,DKI1,898883,274
2010-10-02,DKI2,1645312,274
2010-10-02,DKI3,2057080,274
2010-10-02,DKI4,2687027,274
2010-10-02,DKI5,2278825,274
2010-10-03,DKI1,898883,275
2010-10-03,DKI2,1645312,275
2010-10-03,DKI3,2057080,275
2010-10-03,DKI4,2687027,275
2010-10-03,DKI5,2278825,275
2010-10-04,DKI1,898883,276
2010-10-04,DKI2,1645312,276
2010-10-04,DKI3,2057080,276
2010-10-04,DKI4,2687027,276
2010-10-04,DKI5,2278825,276
2010-10-05,DKI1,898883,277
2010-10-05,DKI2,1645312,277
2010-10-05,DKI3,2057080,277
2010-10-05,DKI4,2687027,277
2010-10-05,DKI5,2278825,277
2010-10-06,DKI1,898883,278
2010-10-06,DKI2,1645312,278
2010-10-06,DKI3,2057080,278
2010-10-06,DKI4,2687027,278
2010-10-06,DKI5,2278825,278
2010-10-07,DKI1,898883,279
2010-10-07,DKI2,1645312,279
2010-10-07,DKI3,2057080,279
2010-10-07,DKI4,2687027,279
2010-10-07,DKI5,2278825,279
2010-10-08,DKI1,898883,280
2010-10-08,DKI2,1645312,280
2010-10-08,DKI3,2057080,280
2010-10-08,DKI4,2687027,280
2010-10-08,DKI5,2278825,280
2010-10-09,DKI1,898883,281
2010-10-09,DKI2,1645312,281
2010-10-09,DKI3,2057080,281
2010-10-09,DKI4,2687027,281
2010-10-09,DKI5,2278825,281
2010-10-10,DKI1,898883,282
2010-10-10,DKI2,1645312,282
2010-10-10,DKI3,2057080,282
2010-10-10,DKI4,2687027,282
2010-10-10,DKI5,2278825,282
2010-10-11,DKI1,898883,283
2010-10-11,DKI2,1645312,283
2010-10-11,DKI3,2057080,283
2010-10-11,DKI4,2687027,283
2010-10-11,DKI5,2278825,283
2010-10-12,DKI1,898883,284
2010-10-12,DKI2,1645312,284
2010-10-12,DKI3,2057080,284
2010-10-12,DKI4,2687027,284
2010-10-12,DKI5,2278825,284
2010-10-13,DKI1,898883,285
2010-10-13,DKI2,1645312,285
2010-10-13,DKI3,2057080,285
2010-10-13,DKI4,2687027,285
2010-10-13,DKI5,2278825,285
2010-10-14,DKI1,898883,286
2010-10-14,DKI2,1645312,286
2010-10-14,DKI3,2057080,286
2010-10-14,DKI4,2687027,286
2010-10-14,DKI5,2278825,286
2010-10-15,DKI1,898883,287
2010-10-15,DKI2,1645312,287
2010-10-15,DKI3,2057080,287
2010-10-15,DKI4,2687027,287
2010-10-15,DKI5,2278825,287
2010-10-16,DKI1,898883,288
2010-10-16,DKI2,1645312,288
2010-10-16,DKI3,2057080,288
2010-10-16,DKI4,2687027,288
2010-10-16,DKI5,2278825,288
2010-10-17,DKI1,898883,289
2010-10-17,DKI2,1645312,289
2010-10-17,DKI3,2057080,289
2010-10-17,DKI4,2687027,289
2010-10-17,DKI5,2278825,289
2010-10-18,DKI1,898883,290
2010-10-18,DKI2,1645312,290
2010-10-18,DKI3,2057080,290
2010-10-18,DKI4,2687027,290
2010-10-18,DKI5,2278825,290
2010-10-19,DKI1,898883,291
2010-10-19,DKI2,1645312,291
2010-10-19,DKI3,2057080,291
2010-10-19,DKI4,2687027,291
2010-10-19,DKI5,2278825,291
2010-10-20,DKI1,898883,292
2010-10-20,DKI2,1645312,292
2010-10-20,DKI3,2057080,292
2010-10-20,DKI4,2687027,292
2010-10-20,DKI5,2278825,292
2010-10-21,DKI1,898883,293
2010-10-21,DKI2,1645312,293
2010-10-21,DKI3,2057080,293
2010-10-21,DKI4,2687027,293
2010-10-21,DKI5,2278825,293
2010-10-22,DKI1,898883,294
2010-10-22,DKI2,1645312,294
2010-10-22,DKI3,2057080,294
2010-10-22,DKI4,2687027,294
2010-10-22,DKI5,2278825,294
2010-10-23,DKI1,898883,295
2010-10-23,DKI2,1645312,295
2010-10-23,DKI3,2057080,295
2010-10-23,DKI4,2687027,295
2010-10-23,DKI5,2278825,295
2010-10-24,DKI1,898883,296
2010-10-24,DKI2,1645312,296
2010-10-24,DKI3,2057080,296
2010-10-24,DKI4,2687027,296
2010-10-24,DKI5,2278825,296
2010-10-25,DKI1,898883,297
2010-10-25,DKI2,1645312,297
2010-10-25,DKI3,2057080,297
2010-10-25,DKI4,2687027,297
2010-10-25,DKI5,2278825,297
2010-10-26,DKI1,898883,298
2010-10-26,DKI2,1645312,298
2010-10-26,DKI3,2057080,298
2010-10-26,DKI4,2687027,298
2010-10-26,DKI5,2278825,298
2010-10-27,DKI1,898883,299
2010-10-27,DKI2,1645312,299
2010-10-27,DKI3,2057080,299
2010-10-27,DKI4,2687027,299
2010-10-27,DKI5,2278825,299
2010-10-28,DKI1,898883,300
2010-10-28,DKI2,1645312,300
2010-10-28,DKI3,2057080,300
2010-10-28,DKI4,2687027,300
2010-10-28,DKI5,2278825,300
2010-10-29,DKI1,898883,301
2010-10-29,DKI2,1645312,301
2010-10-29,DKI3,2057080,301
2010-10-29,DKI4,2687027,301
2010-10-29,DKI5,2278825,301
2010-10-30,DKI1,898883,302
2010-10-30,DKI2,1645312,302
2010-10-30,DKI3,2057080,302
2010-10-30,DKI4,2687027,302
2010-10-30,DKI5,2278825,302
2010-10-31,DKI1,898883,303
2010-10-31,DKI2,1645312,303
2010-10-31,DKI3,2057080,303
2010-10-31,DKI4,2687027,303
2010-10-31,DKI5,2278825,303
2010-11-01,DKI1,898883,304
2010-11-01,DKI2,1645312,304
2010-11-01,DKI3,2057080,304
2010-11-01,DKI4,2687027,304
2010-11-01,DKI5,2278825,304
2010-11-02,DKI1,898883,305
2010-11-02,DKI2,1645312,305
2010-11-02,DKI3,2057080,305
2010-11-02,DKI4,2687027,305
2010-11-02,DKI5,2278825,305
2010-11-03,DKI1,898883,306
2010-11-03,DKI2,1645312,306
2010-11-03,DKI3,2057080,306
2010-11-03,DKI4,2687027,306
2010-11-03,DKI5,2278825,306
2010-11-04,DKI1,898883,307
2010-11-04,DKI2,1645312,307
2010-11-04,DKI3,2057080,307
2010-11-04,DKI4,2687027,307
2010-11-04,DKI5,2278825,307
2010-11-05,DKI1,898883,308
2010-11-05,DKI2,1645312,308
2010-11-05,DKI3,2057080,308
2010-11-05,DKI4,2687027,308
2010-11-05,DKI5,2278825,308
2010-11-06,DKI1,898883,309
2010-11-06,DKI2,1645312,309
2010-11-06,DKI3,2057080,309
2010-11-06,DKI4,2687027,309
2010-11-06,DKI5,2278825,309
2010-11-07,DKI1,898883,310
2010-11-07,DKI2,1645312,310
2010-11-07,DKI3,2057080,310
2010-11-07,DKI4,2687027,310
2010-11-07,DKI5,2278825,310
2010-11-08,DKI1,898883,311
2010-11-08,DKI2,1645312,311
2010-11-08,DKI3,2057080,311
2010-11-08,DKI4,2687027,311
2010-11-08,DKI5,2278825,311
2010-11-09,DKI1,898883,312
2010-11-09,DKI2,1645312,312
2010-11-09,DKI3,2057080,312
2010-11-09,DKI4,2687027,312
2010-11-09,DKI5,2278825,312
2010-11-10,DKI1,898883,313
2010-11-10,DKI2,1645312,313
2010-11-10,DKI3,2057080,313
