ID,periode_data,tanggal,stasiun,pm_sepuluh,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,max,parameter_pencemar_kritis,kategori
2015-10-09_DKI4,201510,2015-10-09,DKI4,79,29,34,78,22,79,PM10,SEDANG
2015-10-10_DKI4,201510,2015-10-10,DKI4,80,31,36,69,18,80,PM10,SEDANG
2015-10-11_DKI4,201510,2015-10-11,DKI4,87,32,34,59,11,87,PM10,SEDANG
2015-10-12_DKI3,201510,2015-10-12,DKI3,80,32,26,92,21,92,O3,SEDANG
2015-10-13_DKI3,201510,2015-10-13,DKI3,80,28,25,80,22,80,PM10,SEDANG
2015-10-14_DKI3,201510,2015-10-14,DKI3,76,29,35,82,21,82,O3,SEDANG
2015-10-15_DKI4,201510,2015-10-15,DKI4,89,32,30,75,19,89,PM10,SEDANG
2015-10-16_DKI3,201510,2015-10-16,DKI3,55,34,27,73,24,73,O3,SEDANG
2015-10-17_DKI5,201510,2015-10-17,DKI5,78,36,38,58,19,78,PM10,SEDANG
2015-10-18_DKI3,201510,2015-10-18,DKI3,91,33,56,108,20,108,O3,TIDAK SEHAT
2015-10-19_DKI3,201510,2015-10-19,DKI3,83,36,35,104,22,104,O3,TIDAK SEHAT
2015-10-20_DKI4,201510,2015-10-20,DKI4,100,35,25,90,23,100,PM10,SEDANG
2015-10-21_DKI4,201510,2015-10-21,DKI4,112,33,30,71,23,112,PM10,TIDAK SEHAT
2015-10-22_DKI4,201510,2015-10-22,DKI4,79,34,22,70,16,79,PM10,SEDANG
2015-10-23_DKI4,201510,2015-10-23,DKI4,93,34,28,86,26,93,PM10,SEDANG
2015-10-24_DKI4,201510,2015-10-24,DKI4,122,34,43,97,25,122,PM10,TIDAK SEHAT
2015-10-25_DKI4,201510,2015-10-25,DKI4,116,29,31,83,19,116,PM10,TIDAK SEHAT
2015-10-26_DKI4,201510,2015-10-26,DKI4,121,29,34,84,24,121,PM10,TIDAK SEHAT
2015-10-27_DKI3,201510,2015-10-27,DKI3,108,33,34,123,27,123,O3,TIDAK SEHAT
2015-10-28_DKI4,201510,2015-10-28,DKI4,100,29,32,86,21,100,PM10,SEDANG
2015-10-29_DKI3,201510,2015-10-29,DKI3,93,30,34,94,24,94,O3,SEDANG
2015-10-30_DKI4,201510,2015-10-30,DKI4,92,28,35,77,22,92,PM10,SEDANG
2015-10-31_DKI5,201510,2015-10-31,DKI5,93,29,35,120,26,120,O3,TIDAK SEHAT
2015-11-01_DKI3,201511,2015-11-01,DKI3,103,28,28,119,19,119,O3,TIDAK SEHAT
2015-11-02_DKI2,201511,2015-11-02,DKI2,84,28,40,91,24,91,O3,SEDANG
2015-11-03_DKI3,201511,2015-11-03,DKI3,65,27,25,117,17,117,O3,TIDAK SEHAT
2015-11-04_DKI3,201511,2015-11-04,DKI3,75,28,26,84,19,84,O3,SEDANG
2015-11-05_DKI3,201511,2015-11-05,DKI3,89,28,34,89,19,89,PM10,SEDANG
2015-11-06_DKI3,201511,2015-11-06,DKI3,82,28,27,103,20,103,O3,TIDAK SEHAT
2015-11-07_DKI4,201511,2015-11-07,DKI4,90,31,29,87,24,90,PM10,SEDANG
2015-11-08_DKI3,201511,2015-11-08,DKI3,78,29,58,81,20,81,O3,SEDANG
2015-11-09_DKI3,201511,2015-11-09,DKI3,57,29,29,112,18,112,O3,TIDAK SEHAT
2015-11-10_DKI3,201511,2015-11-10,DKI3,65,30,25,105,23,105,O3,TIDAK SEHAT
2015-11-11_DKI2,201511,2015-11-11,DKI2,90,30,31,91,25,91,O3,SEDANG
2015-11-12_DKI3,201511,2015-11-12,DKI3,78,30,37,108,22,108,O3,TIDAK SEHAT
2015-11-13_DKI3,201511,2015-11-13,DKI3,65,28,23,74,21,74,O3,SEDANG
2015-11-14_DKI3,201511,2015-11-14,DKI3,59,28,25,73,24,73,O3,SEDANG
2015-11-15_DKI2,201511,2015-11-15,DKI2,73,28,37,64,15,73,PM10,SEDANG
2015-11-16_DKI2,201511,2015-11-16,DKI2,58,28,22,89,15,89,O3,SEDANG
2015-11-17_DKI2,201511,2015-11-17,DKI2,56,30,23,87,23,87,O3,SEDANG
2015-11-18_DKI4,201511,2015-11-18,DKI4,74,31,32,71,18,74,PM10,SEDANG
2015-11-19_DKI5,201511,2015-11-19,DKI5,71,29,28,50,17,71,PM10,SEDANG
2015-11-20_DKI3,201511,2015-11-20,DKI3,74,29,30,81,20,81,O3,SEDANG
2015-11-21_DKI2,201511,2015-11-21,DKI2,75,30,41,86,24,86,O3,SEDANG
2015-11-22_DKI2,201511,2015-11-22,DKI2,81,29,40,88,18,88,O3,SEDANG
2015-11-23_DKI2,201511,2015-11-23,DKI2,70,29,30,79,19,79,O3,SEDANG
2015-11-24_DKI2,201511,2015-11-24,DKI2,72,29,33,77,16,77,O3,SEDANG
2015-11-25_DKI3,201511,2015-11-25,DKI3,67,29,29,100,27,100,O3,SEDANG
2015-11-26_DKI3,201511,2015-11-26,DKI3,70,29,27,117,24,117,O3,TIDAK SEHAT
2015-11-27_DKI2,201511,2015-11-27,DKI2,72,29,28,85,22,85,O3,SEDANG
2015-11-28_DKI5,201511,2015-11-28,DKI5,107,21,54,143,24,143,O3,TIDAK SEHAT
2015-11-29_DKI2,201511,2015-11-29,DKI2,73,29,27,98,17,98,O3,SEDANG
2015-11-30_DKI2,201511,2015-11-30,DKI2,79,29,45,105,21,105,O3,TIDAK SEHAT
2015-12-01_DKI3,201512,2015-12-01,DKI3,76,19,37,106,28,106,O3,TIDAK SEHAT
2015-12-02_DKI2,201512,2015-12-02,DKI2,72,20,25,111,20,111,O3,TIDAK SEHAT
2015-12-03_DKI3,201512,2015-12-03,DKI3,71,32,32,82,26,82,O3,SEDANG
2015-12-04_DKI3,201512,2015-12-04,DKI3,66,30,30,84,24,84,O3,SEDANG
2015-12-05_DKI3,201512,2015-12-05,DKI3,74,31,43,103,25,103,O3,TIDAK SEHAT
2015-12-06_DKI4,201512,2015-12-06,DKI4,71,34,40,79,20,79,O3,SEDANG
2015-12-07_DKI3,201512,2015-12-07,DKI3,52,31,31,63,15,63,O3,SEDANG
2015-12-08_DKI2,201512,2015-12-08,DKI2,70,32,25,57,21,70,PM10,SEDANG
2015-12-09_DKI2,201512,2015-12-09,DKI2,62,31,31,65,20,65,O3,SEDANG
2015-12-10_DKI3,201512,2015-12-10,DKI3,63,28,22,85,20,85,O3,SEDANG
2015-12-11_DKI2,201512,2015-12-11,DKI2,66,27,31,85,23,85,O3,SEDANG
2015-12-12_DKI2,201512,2015-12-12,DKI2,61,25,27,90,19,90,O3,SEDANG
2015-12-13_DKI2,201512,2015-12-13,DKI2,61,25,49,61,17,61,PM10,SEDANG
2015-12-14_DKI2,201512,2015-12-14,DKI2,35,21,24,40,9,40,O3,BAIK
2015-12-15_DKI2,201512,2015-12-15,DKI2,37,22,19,42,8,42,O3,BAIK
2015-12-16_DKI2,201512,2015-12-16,DKI2,36,19,19,44,11,44,O3,BAIK
2015-12-17_DKI1,201512,2015-12-17,DKI1,39,19,18,24,10,39,PM10,BAIK
2015-12-18_DKI1,201512,2015-12-18,DKI1,46,18,19,44,12,46,PM10,BAIK
2015-12-19_DKI4,201512,2015-12-19,DKI4,68,18,19,75,13,75,O3,SEDANG
2015-12-20_DKI4,201512,2015-12-20,DKI4,51,18,35,97,13,97,O3,SEDANG
2015-12-21_DKI1,201512,2015-12-21,DKI1,37,18,21,36,10,37,PM10,BAIK
2015-12-22_DKI1,201512,2015-12-22,DKI1,48,18,19,28,9,48,PM10,BAIK
2015-12-23_DKI1,201512,2015-12-23,DKI1,41,19,19,31,13,41,PM10,BAIK
2015-12-24_DKI5,201512,2015-12-24,DKI5,44,18,30,33,8,44,PM10,BAIK
2015-12-25_DKI2,201512,2015-12-25,DKI2,41,19,25,52,12,52,O3,SEDANG
2015-12-26_DKI3,201512,2015-12-26,DKI3,44,19,30,46,9,46,O3,BAIK
2015-12-27_DKI5,201512,2015-12-27,DKI5,53,21,28,47,15,53,PM10,SEDANG
2015-12-28_DKI5,201512,2015-12-28,DKI5,55,21,30,45,18,55,PM10,SEDANG
2015-12-29_DKI5,201512,2015-12-29,DKI5,61,22,34,41,17,61,PM10,SEDANG
2015-12-30_DKI1,201512,2015-12-30,DKI1,55,22,24,50,14,55,PM10,SEDANG
2015-12-31_DKI2,201512,2015-12-31,DKI2,43,19,29,51,9,51,O3,SEDANG
2016-01-01_DKI3,201601,2016-01-01,DKI3,43,17,53,51,11,53,CO,SEDANG
2016-01-01_DKI4,201601,2016-01-01,DKI4,72,32,12,37,11,72,PM10,SEDANG
2016-01-01_DKI2,201601,2016-01-01,DKI2,69,19,42,40,10,69,PM10,SEDANG
2016-01-01_DKI1,201601,2016-01-01,DKI1,59,19,27,31,1,59,PM10,SEDANG
2016-01-01_DKI5,201601,2016-01-01,DKI5,54,11,27,33,4,54,PM10,SEDANG
2016-01-02_DKI4,201601,2016-01-02,DKI4,42,32,8,34,7,42,PM10,BAIK
2016-01-02_DKI2,201601,2016-01-02,DKI2,40,20,15,44,12,44,O3,BAIK
2016-01-02_DKI5,201601,2016-01-02,DKI5,43,11,15,30,5,43,PM10,BAIK
2016-01-02_DKI3,201601,2016-01-02,DKI3,43,16,29,50,5,50,O3,BAIK
2016-01-02_DKI1,201601,2016-01-02,DKI1,52,19,29,33,2,52,PM10,SEDANG
2016-01-03_DKI1,201601,2016-01-03,DKI1,44,19,29,36,2,44,PM10,BAIK
2016-01-03_DKI2,201601,2016-01-03,DKI2,32,18,24,43,18,43,O3,BAIK
2016-01-03_DKI3,201601,2016-01-03,DKI3,32,16,33,50,5,50,O3,BAIK
2016-01-03_DKI5,201601,2016-01-03,DKI5,38,10,33,37,4,38,PM10,BAIK
2016-01-03_DKI4,201601,2016-01-03,DKI4,37,33,9,48,9,48,O3,BAIK
2016-01-04_DKI5,201601,2016-01-04,DKI5,51,12,9,67,8,67,O3,SEDANG
2016-01-04_DKI3,201601,2016-01-04,DKI3,51,18,36,71,9,71,O3,SEDANG
2016-01-04_DKI1,201601,2016-01-04,DKI1,58,21,36,46,5,58,PM10,SEDANG
2016-01-04_DKI2,201601,2016-01-04,DKI2,61,27,21,103,24,103,O3,TIDAK SEHAT
2016-01-04_DKI4,201601,2016-01-04,DKI4,61,33,6,40,20,61,PM10,SEDANG
2016-01-05_DKI4,201601,2016-01-05,DKI4,99,33,24,55,21,99,PM10,SEDANG
2016-01-05_DKI1,201601,2016-01-05,DKI1,70,19,24,41,4,70,PM10,SEDANG
2016-01-05_DKI2,201601,2016-01-05,DKI2,61,21,31,67,22,67,O3,SEDANG
2016-01-05_DKI3,201601,2016-01-05,DKI3,61,16,54,46,11,54,CO,SEDANG
2016-01-05_DKI5,201601,2016-01-05,DKI5,68,11,54,50,7,68,PM10,SEDANG
2016-01-06_DKI4,201601,2016-01-06,DKI4,75,33,9,32,11,75,PM10,SEDANG
2016-01-06_DKI2,201601,2016-01-06,DKI2,64,24,25,55,17,64,PM10,SEDANG
2016-01-06_DKI1,201601,2016-01-06,DKI1,69,19,25,19,4,69,PM10,SEDANG
2016-01-06_DKI3,201601,2016-01-06,DKI3,69,17,43,39,13,43,CO,BAIK
2016-01-06_DKI5,201601,2016-01-06,DKI5,65,17,43,37,8,65,PM10,SEDANG
2016-01-07_DKI2,201601,2016-01-07,DKI2,57,30,21,70,13,70,O3,SEDANG
2016-01-07_DKI1,201601,2016-01-07,DKI1,58,19,21,25,3,58,PM10,SEDANG
2016-01-07_DKI5,201601,2016-01-07,DKI5,55,12,28,48,13,55,PM10,SEDANG
2016-01-07_DKI4,201601,2016-01-07,DKI4,75,33,8,41,12,75,PM10,SEDANG
2016-01-07_DKI3,201601,2016-01-07,DKI3,75,17,31,52,11,52,O3,SEDANG
2016-01-08_DKI3,201601,2016-01-08,DKI3,75,18,30,60,7,60,O3,SEDANG
2016-01-08_DKI2,201601,2016-01-08,DKI2,50,22,10,62,9,62,O3,SEDANG
2016-01-08_DKI5,201601,2016-01-08,DKI5,43,11,22,37,9,43,PM10,BAIK
2016-01-08_DKI4,201601,2016-01-08,DKI4,60,33,5,35,7,60,PM10,SEDANG
2016-01-08_DKI1,201601,2016-01-08,DKI1,46,24,5,35,3,46,PM10,BAIK
2016-01-09_DKI5,201601,2016-01-09,DKI5,54,10,22,50,9,54,PM10,SEDANG
2016-01-09_DKI2,201601,2016-01-09,DKI2,51,23,12,68,8,68,O3,SEDANG
2016-01-09_DKI3,201601,2016-01-09,DKI3,51,17,34,64,8,64,O3,SEDANG
2016-01-09_DKI4,201601,2016-01-09,DKI4,77,33,8,36,8,77,PM10,SEDANG
2016-01-09_DKI1,201601,2016-01-09,DKI1,51,32,8,36,2,51,PM10,SEDANG
2016-01-10_DKI4,201601,2016-01-10,DKI4,83,33,7,61,11,83,PM10,SEDANG
2016-01-10_DKI3,201601,2016-01-10,DKI3,83,17,38,74,7,74,O3,SEDANG
2016-01-10_DKI2,201601,2016-01-10,DKI2,57,32,16,86,15,86,O3,SEDANG
2016-01-10_DKI1,201601,2016-01-10,DKI1,59,39,16,43,3,59,PM10,SEDANG
2016-01-10_DKI5,201601,2016-01-10,DKI5,61,10,23,65,11,65,O3,SEDANG
2016-01-11_DKI1,201601,2016-01-11,DKI1,66,38,23,29,3,66,PM10,SEDANG
2016-01-11_DKI4,201601,2016-01-11,DKI4,82,35,13,65,12,82,PM10,SEDANG
2016-01-11_DKI3,201601,2016-01-11,DKI3,82,17,36,65,5,65,O3,SEDANG
2016-01-11_DKI5,201601,2016-01-11,DKI5,66,10,35,46,11,66,PM10,SEDANG
2016-01-11_DKI2,201601,2016-01-11,DKI2,59,24,26,93,14,93,O3,SEDANG
2016-01-12_DKI4,201612,2016-01-12,DKI4,65,25,23,28,14,65,PM10,SEDANG
2016-01-12_DKI3,201601,2016-01-12,DKI3,65,16,38,28,7,38,CO,BAIK
2016-01-12_DKI1,201601,2016-01-12,DKI1,60,37,38,31,4,60,PM10,SEDANG
2016-01-12_DKI3,201612,2016-01-12,DKI3,57,30,11,64,6,64,O3,SEDANG
2016-01-12_DKI2,201612,2016-01-12,DKI2,52,25,35,38,16,52,PM10,SEDANG
2016-01-12_DKI5,201601,2016-01-12,DKI5,59,11,33,29,20,59,PM10,SEDANG
2016-01-12_DKI5,201612,2016-01-12,DKI5,59,12,36,40,20,40,O3,BAIK
2016-01-12_DKI4,201601,2016-01-12,DKI4,72,35,11,40,12,72,PM10,SEDANG
2016-01-12_DKI2,201601,2016-01-12,DKI2,59,28,15,60,13,60,O3,SEDANG
2016-01-13_DKI3,201601,2016-01-13,DKI3,59,16,43,60,8,43,CO,BAIK
2016-01-13_DKI1,201601,2016-01-13,DKI1,60,37,43,60,2,60,PM10,SEDANG
2016-01-13_DKI2,201601,2016-01-13,DKI2,55,26,17,57,16,57,O3,SEDANG
2016-01-13_DKI4,201601,2016-01-13,DKI4,61,34,19,30,12,61,PM10,SEDANG
2016-01-13_DKI5,201601,2016-01-13,DKI5,65,11,36,32,14,65,PM10,SEDANG
2016-01-14_DKI4,201601,2016-01-14,DKI4,57,34,22,34,10,57,PM10,SEDANG
2016-01-14_DKI5,201601,2016-01-14,DKI5,53,10,27,34,13,53,PM10,SEDANG
2016-01-14_DKI3,201601,2016-01-14,DKI3,53,17,33,34,7,33,CO,BAIK
2016-01-14_DKI2,201601,2016-01-14,DKI2,59,27,17,53,18,59,PM10,SEDANG
2016-01-14_DKI1,201601,2016-01-14,DKI1,51,38,17,53,3,51,PM10,SEDANG
2016-01-15_DKI2,201601,2016-01-15,DKI2,55,27,13,60,11,60,O3,SEDANG
2016-01-15_DKI1,201601,2016-01-15,DKI1,53,42,13,60,3,53,PM10,SEDANG
2016-01-15_DKI5,201601,2016-01-15,DKI5,62,11,27,60,10,62,PM10,SEDANG
2016-01-15_DKI4,201601,2016-01-15,DKI4,68,35,21,39,10,68,PM10,SEDANG
2016-01-15_DKI3,201601,2016-01-15,DKI3,58,16,39,46,8,58,PM10,SEDANG
2016-01-16_DKI2,201601,2016-01-16,DKI2,54,23,20,78,13,78,O3,SEDANG
2016-01-16_DKI5,201601,2016-01-16,DKI5,53,10,20,68,8,68,O3,SEDANG
2016-01-16_DKI3,201601,2016-01-16,DKI3,49,17,34,80,4,80,O3,SEDANG
2016-01-16_DKI1,201601,2016-01-16,DKI1,59,42,26,95,4,95,O3,SEDANG
2016-01-16_DKI4,201601,2016-01-16,DKI4,68,35,22,71,15,71,O3,SEDANG
2016-01-17_DKI5,201601,2016-01-17,DKI5,38,10,22,61,9,61,O3,SEDANG
2016-01-17_DKI2,201601,2016-01-17,DKI2,61,10,14,146,17,146,O3,TIDAK SEHAT
2016-01-17_DKI1,201601,2016-01-17,DKI1,58,42,19,149,4,149,O3,TIDAK SEHAT
2016-01-17_DKI4,201601,2016-01-17,DKI4,94,38,20,96,17,96,O3,SEDANG
2016-01-17_DKI3,201601,2016-01-17,DKI3,68,17,39,103,8,103,O3,TIDAK SEHAT
2016-01-18_DKI1,201601,2016-01-18,DKI1,73,44,32,87,4,87,O3,SEDANG
2016-01-18_DKI2,201601,2016-01-18,DKI2,79,44,29,107,21,107,O3,TIDAK SEHAT
2016-01-18_DKI4,201601,2016-01-18,DKI4,96,36,17,67,11,96,PM10,SEDANG
2016-01-18_DKI3,201601,2016-01-18,DKI3,62,16,43,73,5,73,O3,SEDANG
2016-01-18_DKI5,201601,2016-01-18,DKI5,47,11,27,73,15,47,PM10,BAIK
2016-01-19_DKI1,201601,2016-01-19,DKI1,60,45,24,78,4,78,O3,SEDANG
2016-01-19_DKI3,201601,2016-01-19,DKI3,59,17,31,83,4,83,O3,SEDANG
2016-01-19_DKI2,201601,2016-01-19,DKI2,62,17,20,74,18,74,O3,SEDANG
2016-01-19_DKI4,201601,2016-01-19,DKI4,77,39,17,70,13,77,PM10,SEDANG
2016-01-19_DKI5,201601,2016-01-19,DKI5,56,13,12,52,12,56,PM10,SEDANG
2016-01-20_DKI1,201601,2016-01-20,DKI1,54,44,33,69,3,69,O3,SEDANG
2016-01-20_DKI3,201601,2016-01-20,DKI3,54,16,39,50,8,50,O3,BAIK
2016-01-20_DKI5,201601,2016-01-20,DKI5,43,13,39,39,9,43,PM10,BAIK
2016-01-20_DKI2,201601,2016-01-20,DKI2,61,24,27,66,18,66,O3,SEDANG
2016-01-20_DKI4,201601,2016-01-20,DKI4,59,36,14,49,10,59,PM10,SEDANG
2016-01-21_DKI3,201601,2016-01-21,DKI3,54,16,35,73,8,73,O3,SEDANG
2016-01-21_DKI4,201601,2016-01-21,DKI4,59,37,15,73,11,59,PM10,SEDANG
2016-01-21_DKI5,201601,2016-01-21,DKI5,44,13,20,26,13,44,PM10,BAIK
2016-01-21_DKI1,201601,2016-01-21,DKI1,66,48,31,53,3,66,PM10,SEDANG
2016-01-21_DKI2,201601,2016-01-21,DKI2,54,48,23,39,14,54,PM10,SEDANG
2016-01-22_DKI3,201601,2016-01-22,DKI3,54,48,59,52,9,59,CO,SEDANG
2016-01-22_DKI5,201601,2016-01-22,DKI5,34,11,59,22,8,34,PM10,BAIK
2016-01-22_DKI2,201601,2016-01-22,DKI2,60,2,37,32,15,60,PM10,SEDANG
2016-01-22_DKI4,201601,2016-01-22,DKI4,79,36,15,32,13,79,PM10,SEDANG
2016-01-22_DKI1,201601,2016-01-22,DKI1,65,41,31,45,2,65,PM10,SEDANG
2016-01-23_DKI4,201601,2016-01-23,DKI4,55,37,17,45,9,55,PM10,SEDANG
2016-01-23_DKI1,201601,2016-01-23,DKI1,43,40,25,51,3,51,O3,SEDANG
2016-01-23_DKI5,201601,2016-01-23,DKI5,4,11,25,51,12,12,NO2,BAIK
2016-01-23_DKI2,201601,2016-01-23,DKI2,49,4,23,40,14,49,PM10,BAIK
2016-01-23_DKI3,201601,2016-01-23,DKI3,52,4,37,46,10,52,PM10,SEDANG
2016-01-24_DKI2,201601,2016-01-24,DKI2,45,1,42,38,14,45,PM10,BAIK
2016-01-24_DKI1,201601,2016-01-24,DKI1,55,41,38,48,2,55,PM10,SEDANG
2016-01-24_DKI3,201601,2016-01-24,DKI3,55,41,40,44,4,44,O3,BAIK
2016-01-24_DKI5,201601,2016-01-24,DKI5,16,11,40,20,9,20,O3,BAIK
2016-01-24_DKI4,201601,2016-01-24,DKI4,53,36,15,20,8,53,PM10,SEDANG
2016-01-25_DKI3,201601,2016-01-25,DKI3,29,36,28,46,7,46,O3,BAIK
2016-01-25_DKI4,201601,2016-01-25,DKI4,37,36,15,46,8,37,PM10,BAIK
2016-01-25_DKI5,201601,2016-01-25,DKI5,6,11,15,35,11,35,O3,BAIK
2016-01-25_DKI1,201601,2016-01-25,DKI1,33,40,32,49,4,49,O3,BAIK
2016-01-25_DKI2,201601,2016-01-25,DKI2,30,5,29,43,13,43,O3,BAIK
2016-01-26_DKI5,201601,2016-01-26,DKI5,13,11,29,40,9,40,O3,BAIK
2016-01-26_DKI4,201601,2016-01-26,DKI4,61,36,17,40,7,61,PM10,SEDANG
2016-01-26_DKI3,201601,2016-01-26,DKI3,45,36,41,54,7,54,O3,SEDANG
2016-01-26_DKI2,201601,2016-01-26,DKI2,58,10,47,40,16,58,PM10,SEDANG
2016-01-26_DKI1,201601,2016-01-26,DKI1,61,42,40,54,3,61,PM10,SEDANG
2016-01-27_DKI5,201601,2016-01-27,DKI5,35,11,40,36,9,36,O3,BAIK
2016-01-27_DKI1,201601,2016-01-27,DKI1,74,43,41,61,4,74,PM10,SEDANG
2016-01-27_DKI2,201601,2016-01-27,DKI2,75,4,41,49,21,75,PM10,SEDANG
2016-01-27_DKI3,201601,2016-01-27,DKI3,70,4,58,81,8,81,O3,SEDANG
2016-01-27_DKI4,201601,2016-01-27,DKI4,80,36,14,81,10,80,PM10,SEDANG
2016-01-28_DKI2,201601,2016-01-28,DKI2,61,12,22,49,12,61,PM10,SEDANG
2016-01-28_DKI4,201601,2016-01-28,DKI4,64,36,13,49,11,64,PM10,SEDANG
2016-01-28_DKI5,201601,2016-01-28,DKI5,48,11,13,66,15,66,O3,SEDANG
2016-01-28_DKI1,201601,2016-01-28,DKI1,58,42,30,77,3,77,O3,SEDANG
2016-01-29_DKI4,201601,2016-01-29,DKI4,69,37,14,77,14,69,PM10,SEDANG
2016-01-29_DKI2,201601,2016-01-29,DKI2,55,4,29,83,16,83,O3,SEDANG
2016-01-29_DKI1,201601,2016-01-29,DKI1,58,44,29,79,4,79,O3,SEDANG
2016-01-30_DKI1,201601,2016-01-30,DKI1,45,42,22,62,2,62,O3,SEDANG
2016-01-30_DKI4,201601,2016-01-30,DKI4,80,42,22,62,2,80,PM10,SEDANG
2016-01-30_DKI2,201601,2016-01-30,DKI2,46,5,24,62,14,62,O3,SEDANG
2016-01-31_DKI1,201601,2016-01-31,DKI1,48,42,21,51,2,51,O3,SEDANG
2016-01-31_DKI4,201601,2016-01-31,DKI4,80,42,21,51,2,80,PM10,SEDANG
2016-01-31_DKI2,201601,2016-01-31,DKI2,35,2,25,44,12,44,O3,BAIK
2016-02-01_DKI2,201602,2016-02-01,DKI2,33,1,22,38,11,38,O3,BAIK
2016-02-01_DKI1,201602,2016-02-01,DKI1,61,42,20,49,3,61,PM10,SEDANG
2016-02-01_DKI4,201602,2016-02-01,DKI4,71,42,20,49,3,71,PM10,SEDANG
2016-02-02_DKI1,201602,2016-02-02,DKI1,46,40,24,51,3,51,O3,SEDANG
2016-02-02_DKI2,201602,2016-02-02,DKI2,34,1,29,43,17,43,O3,BAIK
2016-02-02_DKI4,201602,2016-02-02,DKI4,52,32,7,38,9,52,PM10,SEDANG
2016-02-03_DKI4,201602,2016-02-03,DKI4,40,9,9,56,9,56,O3,SEDANG
2016-02-03_DKI2,201602,2016-02-03,DKI2,36,2,27,57,15,57,O3,SEDANG
2016-02-03_DKI1,201602,2016-02-03,DKI1,41,43,21,55,3,55,O3,SEDANG
2016-02-04_DKI2,201602,2016-02-04,DKI2,52,5,25,55,18,55,O3,SEDANG
2016-02-04_DKI1,201602,2016-02-04,DKI1,61,45,21,60,3,61,PM10,SEDANG
2016-02-04_DKI3,201602,2016-02-04,DKI3,58,13,25,49,3,58,PM10,SEDANG
2016-02-04_DKI4,201602,2016-02-04,DKI4,68,13,12,56,11,68,PM10,SEDANG
2016-02-05_DKI3,201602,2016-02-05,DKI3,54,15,19,52,2,54,PM10,SEDANG
2016-02-05_DKI4,201602,2016-02-05,DKI4,61,11,12,57,13,61,PM10,SEDANG
2016-02-05_DKI2,201602,2016-02-05,DKI2,51,3,25,43,17,51,PM10,SEDANG
2016-02-05_DKI1,201602,2016-02-05,DKI1,54,45,27,60,3,60,O3,SEDANG
2016-02-06_DKI2,201602,2016-02-06,DKI2,63,8,28,87,17,87,O3,SEDANG
2016-02-06_DKI1,201602,2016-02-06,DKI1,65,45,35,59,3,65,PM10,SEDANG
2016-02-06_DKI3,201602,2016-02-06,DKI3,61,13,20,41,3,61,PM10,SEDANG
2016-02-06_DKI4,201602,2016-02-06,DKI4,65,12,17,60,9,65,PM10,SEDANG
2016-02-07_DKI2,201602,2016-02-07,DKI2,50,6,32,41,11,50,PM10,BAIK
2016-02-07_DKI4,201602,2016-02-07,DKI4,64,8,19,46,8,64,PM10,SEDANG
2016-02-07_DKI1,201602,2016-02-07,DKI1,52,39,38,59,2,59,O3,SEDANG
2016-02-07_DKI3,201602,2016-02-07,DKI3,46,13,28,41,5,46,PM10,BAIK
2016-02-08_DKI3,201602,2016-02-08,DKI3,49,13,26,43,5,49,PM10,BAIK
2016-02-08_DKI2,201602,2016-02-08,DKI2,38,4,27,40,10,40,O3,BAIK
2016-02-08_DKI4,201602,2016-02-08,DKI4,44,8,21,39,8,44,PM10,BAIK
2016-02-08_DKI1,201602,2016-02-08,DKI1,47,40,25,48,2,48,O3,BAIK
2016-02-09_DKI2,201602,2016-02-09,DKI2,22,2,18,48,7,48,O3,BAIK
2016-02-09_DKI4,201602,2016-02-09,DKI4,19,8,19,31,4,31,O3,BAIK
2016-02-09_DKI1,201602,2016-02-09,DKI1,20,41,13,53,2,53,O3,SEDANG
2016-02-09_DKI3,201602,2016-02-09,DKI3,13,13,8,25,2,25,O3,BAIK
2016-02-10_DKI3,201602,2016-02-10,DKI3,19,13,14,31,2,31,O3,BAIK
2016-02-10_DKI2,201602,2016-02-10,DKI2,29,2,30,38,10,38,O3,BAIK
2016-02-10_DKI4,201602,2016-02-10,DKI4,38,8,10,42,7,42,O3,BAIK
2016-02-10_DKI5,201602,2016-02-10,DKI5,17,11,10,44,5,44,O3,BAIK
2016-02-10_DKI1,201602,2016-02-10,DKI1,39,43,18,40,2,43,SO2,BAIK
2016-02-11_DKI5,201602,2016-02-11,DKI5,39,6,51,65,5,65,O3,SEDANG
2016-02-11_DKI2,201602,2016-02-11,DKI2,44,3,32,48,11,48,O3,BAIK
2016-02-11_DKI1,201602,2016-02-11,DKI1,43,43,21,55,3,55,O3,SEDANG
2016-02-11_DKI3,201602,2016-02-11,DKI3,29,13,36,32,3,36,CO,BAIK
2016-02-11_DKI4,201602,2016-02-11,DKI4,53,8,14,38,7,53,PM10,SEDANG
2016-02-12_DKI2,201602,2016-02-12,DKI2,41,3,24,35,15,41,PM10,BAIK
2016-02-12_DKI1,201602,2016-02-12,DKI1,46,43,27,31,3,46,PM10,BAIK
2016-02-12_DKI4,201602,2016-02-12,DKI4,43,8,10,39,12,43,PM10,BAIK
2016-02-12_DKI3,201602,2016-02-12,DKI3,41,13,27,47,4,47,O3,BAIK
2016-02-12_DKI5,201612,2016-02-12,DKI5,41,9,25,17,4,25,CO,BAIK
2016-02-12_DKI5,201602,2016-02-12,DKI5,28,7,40,52,11,52,O3,SEDANG
