periode_data;tahun;periode;bulan_sampling;titik_sampel;sungai;alamat;lintang;bujur;jenis_parameter;parameter;satuan;baku_mutu;hasil_pengukuran
2022;2022;1;202203;CLW1-2;CILIWUNG;KOMP. KOPASSUS CIJANTUNG;-6,346698;106,838267;KIMIA;KLORIDA;MG L;300;34,26
2022;2022;1;202203;CLW1-2;CILIWUNG;KOMP. KOPASSUS CIJANTUNG;-6,346698;106,838267;KIMIA;AMONIAK;MG L;0,2;0,28
2022;2022;1;202203;CLW1-2;CILIWUNG;KOMP. KOPASSUS CIJANTUNG;-6,346698;106,838267;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CLW1-2;CILIWUNG;KOMP. KOPASSUS CIJANTUNG;-6,346698;106,838267;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CLW1-2;CILIWUNG;KOMP. KOPASSUS CIJANTUNG;-6,346698;106,838267;KIMIA;SIANIDA;MG L;0,02;0,026
2022;2022;1;202203;CLW1-2;CILIWUNG;KOMP. KOPASSUS CIJANTUNG;-6,346698;106,838267;NILAI IP;-;-;-;6,16
2022;2022;1;202203;CLW1-2;CILIWUNG;KOMP. KOPASSUS CIJANTUNG;-6,346698;106,838267;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;101
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;239
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;KIMIA;PH;-;06-Sep;7,66
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;KIMIA;BOD;MG L;3;10,58
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;KIMIA;COD DICHROMAT;MG L;25;44
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;KIMIA;DO;MG L;4;4,4
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;KIMIA;NITRAT NO3;MG L;10;1,58
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;KIMIA;NITRIT;MG L;0,06;0,16
2022;2022;1;202203;CLW1-3;CILIWUNG;KAMPUNG GEDONG INTAKE PAM;-6,292639;106,8535;KIMIA;TOTAL P;MG L;0,2;0,057
2022;2022;1;202203;CLW1-6;CILIWUNG;SEBELUM PINTU AIR MANGGARAI;-6,212654;106,857741;KIMIA;AMONIAK;MG L;0,2;0,6
2022;2022;1;202203;CLW1-6;CILIWUNG;SEBELUM PINTU AIR MANGGARAI;-6,212654;106,857741;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CLW1-6;CILIWUNG;SEBELUM PINTU AIR MANGGARAI;-6,212654;106,857741;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CLW1-6;CILIWUNG;SEBELUM PINTU AIR MANGGARAI;-6,212654;106,857741;KIMIA;SIANIDA;MG L;0,02;0,032
2022;2022;1;202203;CLW1-6;CILIWUNG;SEBELUM PINTU AIR MANGGARAI;-6,212654;106,857741;NILAI IP;-;-;-;9,803
2022;2022;1;202203;CLW1-6;CILIWUNG;SEBELUM PINTU AIR MANGGARAI;-6,212654;106,857741;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;101,8
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;309
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;PH;-;06-Sep;7,34
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;BOD;MG L;3;23,65
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;COD DICHROMAT;MG L;25;80
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;DO;MG L;4;1,5
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;NITRAT NO3;MG L;10;1,68
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;NITRIT;MG L;0,06;0,18
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;TOTAL P;MG L;0,2;0,045
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;F;MG L;1,5;0,019
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;H2S;MG L;0,002;0,01
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;KLORIN BEBAS;MG L;0,03;0,39
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;HG;MG L;0,002;0,0001
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;SENG ZN;MG L;0,05;0,015
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;TIMAH HITAM PB;MG L;0,03;0,03
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;MBAS;MG L;0,2;0,029
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;FENOL;MG L;0,005;0,0033
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;900000
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;280000
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;FISIKA;WARNA;PT-CO UNIT;50;79
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;SULFAT;MG L;300;17,5
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;KLORIDA;MG L;300;29,73
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;AMONIAK;MG L;0,2;0,55
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;KIMIA;SIANIDA;MG L;0,02;0,049
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;NILAI IP;-;-;-;9,510898931
2022;2022;1;202203;CLW2-1;CILIWUNG;JL. HALIMUN;-6,204944;106,833889;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;213,6
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;260
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;PH;-;06-Sep;7,36
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;BOD;MG L;3;10,52
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;COD DICHROMAT;MG L;25;56
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;DO;MG L;4;1,45
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;NITRAT NO3;MG L;10;1,43
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;NITRIT;MG L;0,06;0,17
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;TOTAL P;MG L;0,2;0,069
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;F;MG L;1,5;0,019
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;H2S;MG L;0,002;0,013
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;KLORIN BEBAS;MG L;0,03;0,39
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;HG;MG L;0,002;0,000049
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;SENG ZN;MG L;0,05;0,012
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;MBAS;MG L;0,2;0,029
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;FENOL;MG L;0,005;0,0027
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;900000
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;280000
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;FISIKA;WARNA;PT-CO UNIT;50;115
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;SULFAT;MG L;300;17,87
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;KLORIDA;MG L;300;34,01
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;AMONIAK;MG L;0,2;0,58
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;KIMIA;SIANIDA;MG L;0,02;0,026
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;NILAI IP;-;-;-;9,497
2022;2022;1;202203;CLW2-2;CILIWUNG;JL. KH. MAS MANSYUR KARET TENGSIN;-6,200984;106,815148;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;105,6
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;297
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;PH;-;06-Sep;7,38
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;BOD;MG L;3;4,78
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;COD DICHROMAT;MG L;25;15
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;DO;MG L;4;1,3
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;NITRAT NO3;MG L;10;1,53
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;NITRIT;MG L;0,06;0,17
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;TOTAL P;MG L;0,2;0,056
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;F;MG L;1,5;0,19
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;H2S;MG L;0,002;0,009
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;KLORIN BEBAS;MG L;0,03;0,41
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;HG;MG L;0,002;0,000049
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;SENG ZN;MG L;0,05;0,0069
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;MBAS;MG L;0,2;0,03
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;FENOL;MG L;0,005;0,0033
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;900000
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;350000
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;FISIKA;WARNA;PT-CO UNIT;50;112
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;SULFAT;MG L;300;19,43
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;KLORIDA;MG L;300;30,48
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;AMONIAK;MG L;0,2;0,74
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;KIMIA;SIANIDA;MG L;0,02;0,023
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;NILAI IP;-;-;-;9,821
2022;2022;1;202203;CLW2-3;CILIWUNG;GUDANG PLN;-6,198889;106,810833;STATUS IP;-;-;-;CEMAR SEDANG
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;160
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;65
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;PH;-;06-Sep;7,64
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;BOD;MG L;3;14,13
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;COD DICHROMAT;MG L;25;45
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;DO;MG L;4;1,45
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;NITRAT NO3;MG L;10;0,86
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;NITRIT;MG L;0,06;0,2
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;TOTAL P;MG L;0,2;0,026
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;F;MG L;1,5;0,15
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;H2S;MG L;0,002;0,004
2022;2022;1;202203;CLW2-4;CILIWUNG;JEMBATAN PANTAI INDAH KAPUK;-6,116667;106,773469;KIMIA;KLORIN BEBAS;MG L;0,03;0,32
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;9000000
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;5000000
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;FISIKA;WARNA;PT-CO UNIT;50;89
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;KIMIA;SULFAT;MG L;300;5,32
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;KIMIA;KLORIDA;MG L;300;14,91
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;KIMIA;AMONIAK;MG L;0,2;1,12
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;KIMIA;SIANIDA;MG L;0,02;0,02
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;NILAI IP;-;-;-;13,89
2022;2022;1;202203;CLW3-2;CILIWUNG;JL. KWITANG DALAM GUNUNG AGUNG;-6,182376;106,836847;STATUS IP;-;-;-;CEMAR BERAT
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;FISIKA;ZAT PADAT TERLARUT TDS;MG L;1000;131,5
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;FISIKA;ZAT PADAT TERSUSPENSI TSS;MG L;50;41
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;PH;-;06-Sep;7,36
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;BOD;MG L;3;12,54
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;COD DICHROMAT;MG L;25;45
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;DO;MG L;4;3,7
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;NITRAT NO3;MG L;10;0,87
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;NITRIT;MG L;0,06;0,18
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;TOTAL P;MG L;0,2;0,017
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;F;MG L;1,5;0,16
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;H2S;MG L;0,002;0,0009
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;KLORIN BEBAS;MG L;0,03;0,09
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;HG;MG L;0,002;0,000049
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;KADMIUM CD;MG L;0,01;0,0059
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;SENG ZN;MG L;0,05;0,019
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;TEMBAGA CU;MG L;0,02;0,009
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;TIMAH HITAM PB;MG L;0,03;0,019
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;CROM HEXAVALEN CR6;MG L;0,05;0,0029
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;MINYAK DAN LEMAK;MG L;1;0,539
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;MBAS;MG L;0,2;0,03
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;FENOL;MG L;0,005;0,0017
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;BIOLOGI;TOTAL COLIFORM;MPN 100 ML;5000;5000000
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;BIOLOGI;FECAL COLIFORM;MPN 100 ML;1000;1700000
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;FISIKA;WARNA;PT-CO UNIT;50;93
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;SULFAT;MG L;300;4,66
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;KLORIDA;MG L;300;15,17
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;AMONIAK;MG L;0,2;0,91
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;TOTAL N;MG L;15;-
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;NI;MG L;0,05;0,039
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;KIMIA;SIANIDA;MG L;0,02;0,02
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;NILAI IP;-;-;-;12,219
2022;2022;1;202203;CLW3-3;CILIWUNG;JL. INSPEKSI BANJIR ISTIQLAL;-6,171222;106,829944;STATUS IP;-;-;-;CEMAR BERAT
