tanggal,stasiun,ndvi,days_since_ndvi_update
2012-01-11,DKI1,0.1612,10
2012-01-12,DKI1,0.1612,11
2012-01-13,DKI1,0.1612,12
2012-01-14,DKI1,0.1612,13
2012-01-15,DKI1,0.1612,14
2012-01-16,DKI1,0.1612,15
2012-01-17,DKI1,0.2848,0
2012-01-18,DKI1,0.2848,1
2012-01-19,DKI1,0.2848,2
2012-01-20,DKI1,0.2848,3
2012-01-21,DKI1,0.2848,4
2012-01-22,DKI1,0.2848,5
2012-01-23,DKI1,0.2848,6
2012-01-24,DKI1,0.2848,7
2012-01-25,DKI1,0.2848,8
2012-01-26,DKI1,0.2848,9
2012-01-27,DKI1,0.2848,10
2012-01-28,DKI1,0.2848,11
2012-01-29,DKI1,0.2848,12
2012-01-30,DKI1,0.2848,13
2012-01-31,DKI1,0.2848,14
2012-02-01,DKI1,0.2848,15
2012-02-02,DKI1,0.2443,0
2012-02-03,DKI1,0.2443,1
2012-02-04,DKI1,0.2443,2
2012-02-05,DKI1,0.2443,3
2012-02-06,DKI1,0.2443,4
2012-02-07,DKI1,0.2443,5
2012-02-08,DKI1,0.2443,6
2012-02-09,DKI1,0.2443,7
2012-02-10,DKI1,0.2443,8
2012-02-11,DKI1,0.2443,9
2012-02-12,DKI1,0.2443,10
2012-02-13,DKI1,0.2443,11
2012-02-14,DKI1,0.2443,12
2012-02-15,DKI1,0.2443,13
2012-02-16,DKI1,0.2443,14
2012-02-17,DKI1,0.2443,15
2012-02-18,DKI1,0.2468,0
2012-02-19,DKI1,0.2468,1
2012-02-20,DKI1,0.2468,2
2012-02-21,DKI1,0.2468,3
2012-02-22,DKI1,0.2468,4
2012-02-23,DKI1,0.2468,5
2012-02-24,DKI1,0.2468,6
2012-02-25,DKI1,0.2468,7
2012-02-26,DKI1,0.2468,8
2012-02-27,DKI1,0.2468,9
2012-02-28,DKI1,0.2468,10
2012-02-29,DKI1,0.2468,11
2012-03-01,DKI1,0.2468,12
2012-03-02,DKI1,0.2468,13
2012-03-03,DKI1,0.2468,14
2012-03-04,DKI1,0.2468,15
2012-03-05,DKI1,0.1026,0
2012-03-06,DKI1,0.1026,1
2012-03-07,DKI1,0.1026,2
2012-03-08,DKI1,0.1026,3
2012-03-09,DKI1,0.1026,4
2012-03-10,DKI1,0.1026,5
2012-03-11,DKI1,0.1026,6
2012-03-12,DKI1,0.1026,7
2012-03-13,DKI1,0.1026,8
2012-03-14,DKI1,0.1026,9
2012-03-15,DKI1,0.1026,10
2012-03-16,DKI1,0.1026,11
2012-03-17,DKI1,0.1026,12
2012-03-18,DKI1,0.1026,13
2012-03-19,DKI1,0.1026,14
2012-03-20,DKI1,0.1026,15
2012-03-21,DKI1,0.2479,0
2012-03-22,DKI1,0.2479,1
2012-03-23,DKI1,0.2479,2
2012-03-24,DKI1,0.2479,3
2012-03-25,DKI1,0.2479,4
2012-03-26,DKI1,0.2479,5
2012-03-27,DKI1,0.2479,6
2012-03-28,DKI1,0.2479,7
2012-03-29,DKI1,0.2479,8
2012-03-30,DKI1,0.2479,9
2012-03-31,DKI1,0.2479,10
2012-04-01,DKI1,0.2479,11
2012-04-02,DKI1,0.2479,12
2012-04-03,DKI1,0.2479,13
2012-04-04,DKI1,0.2479,14
2012-04-05,DKI1,0.2479,15
2012-04-06,DKI1,0.1677,0
2012-04-07,DKI1,0.1677,1
2012-04-08,DKI1,0.1677,2
2012-04-09,DKI1,0.1677,3
2012-04-10,DKI1,0.1677,4
2012-04-11,DKI1,0.1677,5
2012-04-12,DKI1,0.1677,6
2012-04-13,DKI1,0.1677,7
2012-04-14,DKI1,0.1677,8
2012-04-15,DKI1,0.1677,9
2012-04-16,DKI1,0.1677,10
2012-04-17,DKI1,0.1677,11
2012-04-18,DKI1,0.1677,12
2012-04-19,DKI1,0.1677,13
2012-04-20,DKI1,0.1677,14
2012-04-21,DKI1,0.1677,15
2012-04-22,DKI1,0.1138,0
2012-04-23,DKI1,0.1138,1
2012-04-24,DKI1,0.1138,2
2012-04-25,DKI1,0.1138,3
2012-04-26,DKI1,0.1138,4
2012-04-27,DKI1,0.1138,5
2012-04-28,DKI1,0.1138,6
2012-04-29,DKI1,0.1138,7
2012-04-30,DKI1,0.1138,8
2012-05-01,DKI1,0.1138,9
2012-05-02,DKI1,0.1138,10
2012-05-03,DKI1,0.1138,11
2012-05-04,DKI1,0.1138,12
2012-05-05,DKI1,0.1138,13
2012-05-06,DKI1,0.1138,14
2012-05-07,DKI1,0.1138,15
2012-05-08,DKI1,0.3213,0
2012-05-09,DKI1,0.3213,1
2012-05-10,DKI1,0.3213,2
2012-05-11,DKI1,0.3213,3
2012-05-12,DKI1,0.3213,4
2012-05-13,DKI1,0.3213,5
2012-05-14,DKI1,0.3213,6
2012-05-15,DKI1,0.3213,7
2012-05-16,DKI1,0.3213,8
2012-05-17,DKI1,0.3213,9
2012-05-18,DKI1,0.3213,10
2012-05-19,DKI1,0.3213,11
2012-05-20,DKI1,0.3213,12
2012-05-21,DKI1,0.3213,13
2012-05-22,DKI1,0.3213,14
2012-05-23,DKI1,0.3213,15
2012-05-24,DKI1,0.2226,0
2012-05-25,DKI1,0.2226,1
2012-05-26,DKI1,0.2226,2
2012-05-27,DKI1,0.2226,3
2012-05-28,DKI1,0.2226,4
2012-05-29,DKI1,0.2226,5
2012-05-30,DKI1,0.2226,6
2012-05-31,DKI1,0.2226,7
2012-06-01,DKI1,0.2226,8
2012-06-02,DKI1,0.2226,9
2012-06-03,DKI1,0.2226,10
2012-06-04,DKI1,0.2226,11
2012-06-05,DKI1,0.2226,12
2012-06-06,DKI1,0.2226,13
2012-06-07,DKI1,0.2226,14
2012-06-08,DKI1,0.2226,15
2012-06-09,DKI1,0.235,0
2012-06-10,DKI1,0.235,1
2012-06-11,DKI1,0.235,2
2012-06-12,DKI1,0.235,3
2012-06-13,DKI1,0.235,4
2012-06-14,DKI1,0.235,5
2012-06-15,DKI1,0.235,6
2012-06-16,DKI1,0.235,7
2012-06-17,DKI1,0.235,8
2012-06-18,DKI1,0.235,9
2012-06-19,DKI1,0.235,10
2012-06-20,DKI1,0.235,11
2012-06-21,DKI1,0.235,12
2012-06-22,DKI1,0.235,13
2012-06-23,DKI1,0.235,14
2012-06-24,DKI1,0.235,15
2012-06-25,DKI1,0.2222,0
2012-06-26,DKI1,0.2222,1
2012-06-27,DKI1,0.2222,2
2012-06-28,DKI1,0.2222,3
2012-06-29,DKI1,0.2222,4
2012-06-30,DKI1,0.2222,5
2012-07-01,DKI1,0.2222,6
2012-07-02,DKI1,0.2222,7
2012-07-03,DKI1,0.2222,8
2012-07-04,DKI1,0.2222,9
2012-07-05,DKI1,0.2222,10
2012-07-06,DKI1,0.2222,11
2012-07-07,DKI1,0.2222,12
2012-07-08,DKI1,0.2222,13
2012-07-09,DKI1,0.2222,14
2012-07-10,DKI1,0.2222,15
2012-07-11,DKI1,0.2665,0
2012-07-12,DKI1,0.2665,1
2012-07-13,DKI1,0.2665,2
2012-07-14,DKI1,0.2665,3
2012-07-15,DKI1,0.2665,4
2012-07-16,DKI1,0.2665,5
2012-07-17,DKI1,0.2665,6
2012-07-18,DKI1,0.2665,7
2012-07-19,DKI1,0.2665,8
2012-07-20,DKI1,0.2665,9
2012-07-21,DKI1,0.2665,10
2012-07-22,DKI1,0.2665,11
2012-07-23,DKI1,0.2665,12
2012-07-24,DKI1,0.2665,13
2012-07-25,DKI1,0.2665,14
2012-07-26,DKI1,0.2665,15
2012-07-27,DKI1,0.2298,0
2012-07-28,DKI1,0.2298,1
2012-07-29,DKI1,0.2298,2
2012-07-30,DKI1,0.2298,3
2012-07-31,DKI1,0.2298,4
2012-08-01,DKI1,0.2298,5
2012-08-02,DKI1,0.2298,6
2012-08-03,DKI1,0.2298,7
2012-08-04,DKI1,0.2298,8
2012-08-05,DKI1,0.2298,9
2012-08-06,DKI1,0.2298,10
2012-08-07,DKI1,0.2298,11
2012-08-08,DKI1,0.2298,12
2012-08-09,DKI1,0.2298,13
2012-08-10,DKI1,0.2298,14
2012-08-11,DKI1,0.2298,15
2012-08-12,DKI1,0.2478,0
2012-08-13,DKI1,0.2478,1
2012-08-14,DKI1,0.2478,2
2012-08-15,DKI1,0.2478,3
2012-08-16,DKI1,0.2478,4
2012-08-17,DKI1,0.2478,5
2012-08-18,DKI1,0.2478,6
2012-08-19,DKI1,0.2478,7
2012-08-20,DKI1,0.2478,8
2012-08-21,DKI1,0.2478,9
2012-08-22,DKI1,0.2478,10
2012-08-23,DKI1,0.2478,11
2012-08-24,DKI1,0.2478,12
2012-08-25,DKI1,0.2478,13
2012-08-26,DKI1,0.2478,14
2012-08-27,DKI1,0.2478,15
2012-08-28,DKI1,0.1855,0
2012-08-29,DKI1,0.1855,1
2012-08-30,DKI1,0.1855,2
2012-08-31,DKI1,0.1855,3
2012-09-01,DKI1,0.1855,4
2012-09-02,DKI1,0.1855,5
2012-09-03,DKI1,0.1855,6
2012-09-04,DKI1,0.1855,7
2012-09-05,DKI1,0.1855,8
2012-09-06,DKI1,0.1855,9
2012-09-07,DKI1,0.1855,10
2012-09-08,DKI1,0.1855,11
2012-09-09,DKI1,0.1855,12
2012-09-10,DKI1,0.1855,13
2012-09-11,DKI1,0.1855,14
2012-09-12,DKI1,0.1855,15
2012-09-13,DKI1,0.2617,0
2012-09-14,DKI1,0.2617,1
2012-09-15,DKI1,0.2617,2
2012-09-16,DKI1,0.2617,3
2012-09-17,DKI1,0.2617,4
2012-09-18,DKI1,0.2617,5
2012-09-19,DKI1,0.2617,6
2012-09-20,DKI1,0.2617,7
2012-09-21,DKI1,0.2617,8
2012-09-22,DKI1,0.2617,9
2012-09-23,DKI1,0.2617,10
2012-09-24,DKI1,0.2617,11
2012-09-25,DKI1,0.2617,12
2012-09-26,DKI1,0.2617,13
2012-09-27,DKI1,0.2617,14
2012-09-28,DKI1,0.2617,15
2012-09-29,DKI1,0.2141,0
2012-09-30,DKI1,0.2141,1
2012-10-01,DKI1,0.2141,2
2012-10-02,DKI1,0.2141,3
2012-10-03,DKI1,0.2141,4
2012-10-04,DKI1,0.2141,5
2012-10-05,DKI1,0.2141,6
2012-10-06,DKI1,0.2141,7
2012-10-07,DKI1,0.2141,8
2012-10-08,DKI1,0.2141,9
2012-10-09,DKI1,0.2141,10
2012-10-10,DKI1,0.2141,11
2012-10-11,DKI1,0.2141,12
2012-10-12,DKI1,0.2141,13
2012-10-13,DKI1,0.2141,14
2012-10-14,DKI1,0.2141,15
2012-10-15,DKI1,0.2738,0
2012-10-16,DKI1,0.2738,1
2012-10-17,DKI1,0.2738,2
2012-10-18,DKI1,0.2738,3
2012-10-19,DKI1,0.2738,4
2012-10-20,DKI1,0.2738,5
2012-10-21,DKI1,0.2738,6
2012-10-22,DKI1,0.2738,7
2012-10-23,DKI1,0.2738,8
2012-10-24,DKI1,0.2738,9
2012-10-25,DKI1,0.2738,10
2012-10-26,DKI1,0.2738,11
2012-10-27,DKI1,0.2738,12
2012-10-28,DKI1,0.2738,13
2012-10-29,DKI1,0.2738,14
2012-10-30,DKI1,0.2738,15
2012-10-31,DKI1,0.3734,0
2012-11-01,DKI1,0.3734,1
2012-11-02,DKI1,0.3734,2
2012-11-03,DKI1,0.3734,3
2012-11-04,DKI1,0.3734,4
2012-11-05,DKI1,0.3734,5
2012-11-06,DKI1,0.3734,6
2012-11-07,DKI1,0.3734,7
2012-11-08,DKI1,0.3734,8
2012-11-09,DKI1,0.3734,9
2012-11-10,DKI1,0.3734,10
2012-11-11,DKI1,0.3734,11
2012-11-12,DKI1,0.3734,12
2012-11-13,DKI1,0.3734,13
2012-11-14,DKI1,0.3734,14
2012-11-15,DKI1,0.3734,15
2012-11-16,DKI1,0.2189,0
2012-11-17,DKI1,0.2189,1
2012-11-18,DKI1,0.2189,2
2012-11-19,DKI1,0.2189,3
2012-11-20,DKI1,0.2189,4
2012-11-21,DKI1,0.2189,5
2012-11-22,DKI1,0.2189,6
2012-11-23,DKI1,0.2189,7
2012-11-24,DKI1,0.2189,8
2012-11-25,DKI1,0.2189,9
2012-11-26,DKI1,0.2189,10
2012-11-27,DKI1,0.2189,11
2012-11-28,DKI1,0.2189,12
2012-11-29,DKI1,0.2189,13
2012-11-30,DKI1,0.2189,14
2012-12-01,DKI1,0.2189,15
2012-12-02,DKI1,0.2993,0
2012-12-03,DKI1,0.2993,1
2012-12-04,DKI1,0.2993,2
2012-12-05,DKI1,0.2993,3
2012-12-06,DKI1,0.2993,4
2012-12-07,DKI1,0.2993,5
2012-12-08,DKI1,0.2993,6
2012-12-09,DKI1,0.2993,7
2012-12-10,DKI1,0.2993,8
2012-12-11,DKI1,0.2993,9
2012-12-12,DKI1,0.2993,10
2012-12-13,DKI1,0.2993,11
2012-12-14,DKI1,0.2993,12
2012-12-15,DKI1,0.2993,13
2012-12-16,DKI1,0.2993,14
2012-12-17,DKI1,0.2993,15
2012-12-18,DKI1,0.286,0
2012-12-19,DKI1,0.286,1
2012-12-20,DKI1,0.286,2
2012-12-21,DKI1,0.286,3
2012-12-22,DKI1,0.286,4
2012-12-23,DKI1,0.286,5
2012-12-24,DKI1,0.286,6
2012-12-25,DKI1,0.286,7
2012-12-26,DKI1,0.286,8
2012-12-27,DKI1,0.286,9
2012-12-28,DKI1,0.286,10
2012-12-29,DKI1,0.286,11
2012-12-30,DKI1,0.286,12
2012-12-31,DKI1,0.286,13
2013-01-01,DKI1,0.1272,0
2013-01-02,DKI1,0.1272,1
2013-01-03,DKI1,0.1272,2
2013-01-04,DKI1,0.1272,3
2013-01-05,DKI1,0.1272,4
2013-01-06,DKI1,0.1272,5
2013-01-07,DKI1,0.1272,6
2013-01-08,DKI1,0.1272,7
2013-01-09,DKI1,0.1272,8
2013-01-10,DKI1,0.1272,9
2013-01-11,DKI1,0.1272,10
2013-01-12,DKI1,0.1272,11
2013-01-13,DKI1,0.1272,12
2013-01-14,DKI1,0.1272,13
2013-01-15,DKI1,0.1272,14
2013-01-16,DKI1,0.1272,15
2013-01-17,DKI1,0.0576,0
2013-01-18,DKI1,0.0576,1
2013-01-19,DKI1,0.0576,2
2013-01-20,DKI1,0.0576,3
2013-01-21,DKI1,0.0576,4
2013-01-22,DKI1,0.0576,5
2013-01-23,DKI1,0.0576,6
2013-01-24,DKI1,0.0576,7
2013-01-25,DKI1,0.0576,8
2013-01-26,DKI1,0.0576,9
2013-01-27,DKI1,0.0576,10
2013-01-28,DKI1,0.0576,11
2013-01-29,DKI1,0.0576,12
2013-01-30,DKI1,0.0576,13
2013-01-31,DKI1,0.0576,14
2013-02-01,DKI1,0.0576,15
2013-02-02,DKI1,0.1018,0
2013-02-03,DKI1,0.1018,1
2013-02-04,DKI1,0.1018,2
2013-02-05,DKI1,0.1018,3
2013-02-06,DKI1,0.1018,4
2013-02-07,DKI1,0.1018,5
2013-02-08,DKI1,0.1018,6
2013-02-09,DKI1,0.1018,7
2013-02-10,DKI1,0.1018,8
2013-02-11,DKI1,0.1018,9
2013-02-12,DKI1,0.1018,10
2013-02-13,DKI1,0.1018,11
2013-02-14,DKI1,0.1018,12
2013-02-15,DKI1,0.1018,13
2013-02-16,DKI1,0.1018,14
2013-02-17,DKI1,0.1018,15
2013-02-18,DKI1,0.1159,0
2013-02-19,DKI1,0.1159,1
2013-02-20,DKI1,0.1159,2
2013-02-21,DKI1,0.1159,3
2013-02-22,DKI1,0.1159,4
2013-02-23,DKI1,0.1159,5
2013-02-24,DKI1,0.1159,6
2013-02-25,DKI1,0.1159,7
2013-02-26,DKI1,0.1159,8
2013-02-27,DKI1,0.1159,9
2013-02-28,DKI1,0.1159,10
2013-03-01,DKI1,0.1159,11
2013-03-02,DKI1,0.1159,12
2013-03-03,DKI1,0.1159,13
2013-03-04,DKI1,0.1159,14
2013-03-05,DKI1,0.1159,15
2013-03-06,DKI1,0.2704,0
2013-03-07,DKI1,0.2704,1
2013-03-08,DKI1,0.2704,2
2013-03-09,DKI1,0.2704,3
2013-03-10,DKI1,0.2704,4
2013-03-11,DKI1,0.2704,5
2013-03-12,DKI1,0.2704,6
2013-03-13,DKI1,0.2704,7
2013-03-14,DKI1,0.2704,8
2013-03-15,DKI1,0.2704,9
2013-03-16,DKI1,0.2704,10
2013-03-17,DKI1,0.2704,11
2013-03-18,DKI1,0.2704,12
2013-03-19,DKI1,0.2704,13
2013-03-20,DKI1,0.2704,14
2013-03-21,DKI1,0.2704,15
2013-03-22,DKI1,0.1947,0
2013-03-23,DKI1,0.1947,1
2013-03-24,DKI1,0.1947,2
2013-03-25,DKI1,0.1947,3
2013-03-26,DKI1,0.1947,4
2013-03-27,DKI1,0.1947,5
2013-03-28,DKI1,0.1947,6
2013-03-29,DKI1,0.1947,7
2013-03-30,DKI1,0.1947,8
2013-03-31,DKI1,0.1947,9
2013-04-01,DKI1,0.1947,10
2013-04-02,DKI1,0.1947,11
2013-04-03,DKI1,0.1947,12
2013-04-04,DKI1,0.1947,13
2013-04-05,DKI1,0.1947,14
2013-04-06,DKI1,0.1947,15
2013-04-07,DKI1,0.2807,0
2013-04-08,DKI1,0.2807,1
2013-04-09,DKI1,0.2807,2
2013-04-10,DKI1,0.2807,3
2013-04-11,DKI1,0.2807,4
2013-04-12,DKI1,0.2807,5
2013-04-13,DKI1,0.2807,6
2013-04-14,DKI1,0.2807,7
2013-04-15,DKI1,0.2807,8
2013-04-16,DKI1,0.2807,9
2013-04-17,DKI1,0.2807,10
2013-04-18,DKI1,0.2807,11
2013-04-19,DKI1,0.2807,12
2013-04-20,DKI1,0.2807,13
2013-04-21,DKI1,0.2807,14
2013-04-22,DKI1,0.2807,15
2013-04-23,DKI1,0.2336,0
2013-04-24,DKI1,0.2336,1
2013-04-25,DKI1,0.2336,2
2013-04-26,DKI1,0.2336,3
2013-04-27,DKI1,0.2336,4
2013-04-28,DKI1,0.2336,5
2013-04-29,DKI1,0.2336,6
2013-04-30,DKI1,0.2336,7
2013-05-01,DKI1,0.2336,8
2013-05-02,DKI1,0.2336,9
2013-05-03,DKI1,0.2336,10
2013-05-04,DKI1,0.2336,11
2013-05-05,DKI1,0.2336,12
2013-05-06,DKI1,0.2336,13
2013-05-07,DKI1,0.2336,14
2013-05-08,DKI1,0.2336,15
2013-05-09,DKI1,0.1796,0
2013-05-10,DKI1,0.1796,1
2013-05-11,DKI1,0.1796,2
2013-05-12,DKI1,0.1796,3
2013-05-13,DKI1,0.1796,4
2013-05-14,DKI1,0.1796,5
2013-05-15,DKI1,0.1796,6
2013-05-16,DKI1,0.1796,7
2013-05-17,DKI1,0.1796,8
2013-05-18,DKI1,0.1796,9
2013-05-19,DKI1,0.1796,10
2013-05-20,DKI1,0.1796,11
2013-05-21,DKI1,0.1796,12
2013-05-22,DKI1,0.1796,13
2013-05-23,DKI1,0.1796,14
2013-05-24,DKI1,0.1796,15
2013-05-25,DKI1,0.2648,0
2013-05-26,DKI1,0.2648,1
2013-05-27,DKI1,0.2648,2
2013-05-28,DKI1,0.2648,3
2013-05-29,DKI1,0.2648,4
2013-05-30,DKI1,0.2648,5
2013-05-31,DKI1,0.2648,6
2013-06-01,DKI1,0.2648,7
2013-06-02,DKI1,0.2648,8
2013-06-03,DKI1,0.2648,9
2013-06-04,DKI1,0.2648,10
2013-06-05,DKI1,0.2648,11
2013-06-06,DKI1,0.2648,12
2013-06-07,DKI1,0.2648,13
2013-06-08,DKI1,0.2648,14
2013-06-09,DKI1,0.2648,15
2013-06-10,DKI1,0.1781,0
2013-06-11,DKI1,0.1781,1
2013-06-12,DKI1,0.1781,2
2013-06-13,DKI1,0.1781,3
2013-06-14,DKI1,0.1781,4
2013-06-15,DKI1,0.1781,5
2013-06-16,DKI1,0.1781,6
2013-06-17,DKI1,0.1781,7
2013-06-18,DKI1,0.1781,8
2013-06-19,DKI1,0.1781,9
2013-06-20,DKI1,0.1781,10
2013-06-21,DKI1,0.1781,11
2013-06-22,DKI1,0.1781,12
2013-06-23,DKI1,0.1781,13
2013-06-24,DKI1,0.1781,14
2013-06-25,DKI1,0.1781,15
2013-06-26,DKI1,0.281,0
2013-06-27,DKI1,0.281,1
2013-06-28,DKI1,0.281,2
2013-06-29,DKI1,0.281,3
2013-06-30,DKI1,0.281,4
2013-07-01,DKI1,0.281,5
2013-07-02,DKI1,0.281,6
2013-07-03,DKI1,0.281,7
2013-07-04,DKI1,0.281,8
2013-07-05,DKI1,0.281,9
2013-07-06,DKI1,0.281,10
2013-07-07,DKI1,0.281,11
2013-07-08,DKI1,0.281,12
2013-07-09,DKI1,0.281,13
2013-07-10,DKI1,0.281,14
2013-07-11,DKI1,0.281,15
2013-07-12,DKI1,0.2289,0
2013-07-13,DKI1,0.2289,1
2013-07-14,DKI1,0.2289,2
2013-07-15,DKI1,0.2289,3
2013-07-16,DKI1,0.2289,4
2013-07-17,DKI1,0.2289,5
2013-07-18,DKI1,0.2289,6
2013-07-19,DKI1,0.2289,7
2013-07-20,DKI1,0.2289,8
2013-07-21,DKI1,0.2289,9
2013-07-22,DKI1,0.2289,10
2013-07-23,DKI1,0.2289,11
2013-07-24,DKI1,0.2289,12
2013-07-25,DKI1,0.2289,13
2013-07-26,DKI1,0.2289,14
2013-07-27,DKI1,0.2289,15
2013-07-28,DKI1,0.1108,0
2013-07-29,DKI1,0.1108,1
2013-07-30,DKI1,0.1108,2
2013-07-31,DKI1,0.1108,3
2013-08-01,DKI1,0.1108,4
2013-08-02,DKI1,0.1108,5
2013-08-03,DKI1,0.1108,6
2013-08-04,DKI1,0.1108,7
2013-08-05,DKI1,0.1108,8
2013-08-06,DKI1,0.1108,9
2013-08-07,DKI1,0.1108,10
2013-08-08,DKI1,0.1108,11
2013-08-09,DKI1,0.1108,12
2013-08-10,DKI1,0.1108,13
2013-08-11,DKI1,0.1108,14
2013-08-12,DKI1,0.1108,15
2013-08-13,DKI1,0.2538,0
2013-08-14,DKI1,0.2538,1
2013-08-15,DKI1,0.2538,2
2013-08-16,DKI1,0.2538,3
2013-08-17,DKI1,0.2538,4
2013-08-18,DKI1,0.2538,5
2013-08-19,DKI1,0.2538,6
2013-08-20,DKI1,0.2538,7
2013-08-21,DKI1,0.2538,8
2013-08-22,DKI1,0.2538,9
2013-08-23,DKI1,0.2538,10
2013-08-24,DKI1,0.2538,11
2013-08-25,DKI1,0.2538,12
2013-08-26,DKI1,0.2538,13
2013-08-27,DKI1,0.2538,14
2013-08-28,DKI1,0.2538,15
2013-08-29,DKI1,0.1082,0
2013-08-30,DKI1,0.1082,1
2013-08-31,DKI1,0.1082,2
2013-09-01,DKI1,0.1082,3
2013-09-02,DKI1,0.1082,4
2013-09-03,DKI1,0.1082,5
2013-09-04,DKI1,0.1082,6
2013-09-05,DKI1,0.1082,7
2013-09-06,DKI1,0.1082,8
2013-09-07,DKI1,0.1082,9
2013-09-08,DKI1,0.1082,10
2013-09-09,DKI1,0.1082,11
2013-09-10,DKI1,0.1082,12
2013-09-11,DKI1,0.1082,13
2013-09-12,DKI1,0.1082,14
2013-09-13,DKI1,0.1082,15
2013-09-14,DKI1,0.2279,0
2013-09-15,DKI1,0.2279,1
2013-09-16,DKI1,0.2279,2
2013-09-17,DKI1,0.2279,3
2013-09-18,DKI1,0.2279,4
2013-09-19,DKI1,0.2279,5
2013-09-20,DKI1,0.2279,6
2013-09-21,DKI1,0.2279,7
2013-09-22,DKI1,0.2279,8
2013-09-23,DKI1,0.2279,9
2013-09-24,DKI1,0.2279,10
2013-09-25,DKI1,0.2279,11
2013-09-26,DKI1,0.2279,12
2013-09-27,DKI1,0.2279,13
2013-09-28,DKI1,0.2279,14
2013-09-29,DKI1,0.2279,15
2013-09-30,DKI1,0.2145,0
2013-10-01,DKI1,0.2145,1
2013-10-02,DKI1,0.2145,2
2013-10-03,DKI1,0.2145,3
2013-10-04,DKI1,0.2145,4
2013-10-05,DKI1,0.2145,5
2013-10-06,DKI1,0.2145,6
2013-10-07,DKI1,0.2145,7
2013-10-08,DKI1,0.2145,8
2013-10-09,DKI1,0.2145,9
2013-10-10,DKI1,0.2145,10
2013-10-11,DKI1,0.2145,11
2013-10-12,DKI1,0.2145,12
2013-10-13,DKI1,0.2145,13
2013-10-14,DKI1,0.2145,14
2013-10-15,DKI1,0.2145,15
2013-10-16,DKI1,0.2421,0
2013-10-17,DKI1,0.2421,1
2013-10-18,DKI1,0.2421,2
2013-10-19,DKI1,0.2421,3
2013-10-20,DKI1,0.2421,4
2013-10-21,DKI1,0.2421,5
2013-10-22,DKI1,0.2421,6
2013-10-23,DKI1,0.2421,7
2013-10-24,DKI1,0.2421,8
2013-10-25,DKI1,0.2421,9
2013-10-26,DKI1,0.2421,10
2013-10-27,DKI1,0.2421,11
2013-10-28,DKI1,0.2421,12
2013-10-29,DKI1,0.2421,13
2013-10-30,DKI1,0.2421,14
2013-10-31,DKI1,0.2421,15
2013-11-01,DKI1,0.0519,0
2013-11-02,DKI1,0.0519,1
2013-11-03,DKI1,0.0519,2
2013-11-04,DKI1,0.0519,3
2013-11-05,DKI1,0.0519,4
2013-11-06,DKI1,0.0519,5
2013-11-07,DKI1,0.0519,6
2013-11-08,DKI1,0.0519,7
2013-11-09,DKI1,0.0519,8
2013-11-10,DKI1,0.0519,9
2013-11-11,DKI1,0.0519,10
2013-11-12,DKI1,0.0519,11
2013-11-13,DKI1,0.0519,12
2013-11-14,DKI1,0.0519,13
2013-11-15,DKI1,0.0519,14
2013-11-16,DKI1,0.0519,15
2013-11-17,DKI1,0.155,0
2013-11-18,DKI1,0.155,1
2013-11-19,DKI1,0.155,2
2013-11-20,DKI1,0.155,3
2013-11-21,DKI1,0.155,4
2013-11-22,DKI1,0.155,5
2013-11-23,DKI1,0.155,6
2013-11-24,DKI1,0.155,7
2013-11-25,DKI1,0.155,8
2013-11-26,DKI1,0.155,9
2013-11-27,DKI1,0.155,10
2013-11-28,DKI1,0.155,11
2013-11-29,DKI1,0.155,12
2013-11-30,DKI1,0.155,13
2013-12-01,DKI1,0.155,14
2013-12-02,DKI1,0.155,15
2013-12-03,DKI1,0.1628,0
2013-12-04,DKI1,0.1628,1
2013-12-05,DKI1,0.1628,2
2013-12-06,DKI1,0.1628,3
2013-12-07,DKI1,0.1628,4
2013-12-08,DKI1,0.1628,5
2013-12-09,DKI1,0.1628,6
2013-12-10,DKI1,0.1628,7
2013-12-11,DKI1,0.1628,8
2013-12-12,DKI1,0.1628,9
2013-12-13,DKI1,0.1628,10
2013-12-14,DKI1,0.1628,11
2013-12-15,DKI1,0.1628,12
2013-12-16,DKI1,0.1628,13
2013-12-17,DKI1,0.1628,14
2013-12-18,DKI1,0.1628,15
2013-12-19,DKI1,0.1516,0
2013-12-20,DKI1,0.1516,1
2013-12-21,DKI1,0.1516,2
2013-12-22,DKI1,0.1516,3
2013-12-23,DKI1,0.1516,4
2013-12-24,DKI1,0.1516,5
2013-12-25,DKI1,0.1516,6
2013-12-26,DKI1,0.1516,7
2013-12-27,DKI1,0.1516,8
2013-12-28,DKI1,0.1516,9
2013-12-29,DKI1,0.1516,10
2013-12-30,DKI1,0.1516,11
2013-12-31,DKI1,0.1516,12
2014-01-01,DKI1,0.2066,0
2014-01-02,DKI1,0.2066,1
2014-01-03,DKI1,0.2066,2
2014-01-04,DKI1,0.2066,3
2014-01-05,DKI1,0.2066,4
2014-01-06,DKI1,0.2066,5
2014-01-07,DKI1,0.2066,6
2014-01-08,DKI1,0.2066,7
2014-01-09,DKI1,0.2066,8
2014-01-10,DKI1,0.2066,9
2014-01-11,DKI1,0.2066,10
2014-01-12,DKI1,0.2066,11
2014-01-13,DKI1,0.2066,12
2014-01-14,DKI1,0.2066,13
2014-01-15,DKI1,0.2066,14
2014-01-16,DKI1,0.2066,15
2014-01-17,DKI1,0.0138,0
